0.40801912252294237, 6.94735255484842e+50
1.2474361940010823, 9.403071102688473e+50
2.080635361246051, 1.3040680492124051e+51
3.3117803994139905, 1.33327143654041e+51
4.263119747089215, 1.0504159874800075e+51
5.195805382064927, 7.3158044189998864e+50
5.910864368879638, 5.151954397083623e+50
6.5388726964299515, 3.625445017770189e+50
7.123355694348064, 2.6315782299562415e+50
7.776235638831061, 1.8600698876155449e+50
8.42911558331406, 1.3196090721991099e+50
9.159719330711699, 9.173699907285016e+49
9.933848407741543, 6.780386537736651e+49
10.721967769296018, 5.115184738177955e+49
11.743258539594422, 3.720471348581126e+49
12.7692127380677, 2.783543190533971e+49
13.745423702675613, 2.1386511475418462e+49
14.825784563189146, 1.6440779013072088e+49
16.033612460482694, 1.240307192272461e+49
17.152835222453547, 9.614320046702117e+48
18.1414819955278, 7.619495355258417e+48
19.46589559719331, 6.187482660689574e+48
20.883577762356392, 5.4175642584477004e+48
22.450489629115587, 4.86311744835277e+48
23.958331405659656, 4.238390990816713e+48
25.341815097540294, 3.767589806684288e+48
26.94292543758193, 3.524100994711618e+48
28.303091988588175, 4.073504434082331e+48
29.725437581926133, 4.450834808137512e+48
31.217734597887276, 4.107476275063907e+48
32.72868532654793, 3.90348869750053e+48
34.29559719330712, 4.141731431308386e+48
35.78789420926826, 3.955705203257829e+48
36.88379983036472, 3.140168308157813e+48
37.83980260621483, 2.4006607325821063e+48
39.35075333487548, 2.258813668788726e+48
40.936318914334194, 2.214236056797317e+48
42.409962217595805, 2.319649628644667e+48
43.920912946256465, 2.1418864216270506e+48
45.50647852571518, 2.0719007935341355e+48
47.09670753334876, 2.0673172319839493e+48
48.65895597193308, 2.0673172319839493e+48
