# 0.16 1e+52 0.2 0.2 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
8.640000000000e+03 1.000000000000e+09 4.294125000000e+00 2.147062500000e-01 0.0 Boxfit
9.482389000000e+03 1.000000000000e+09 4.419684000000e+00 2.209842000000e-01 0.0 Boxfit
1.040691000000e+04 1.000000000000e+09 4.599577000000e+00 2.299788500000e-01 0.0 Boxfit
1.142157000000e+04 1.000000000000e+09 4.681369000000e+00 2.340684500000e-01 0.0 Boxfit
1.253516000000e+04 1.000000000000e+09 4.751531000000e+00 2.375765500000e-01 0.0 Boxfit
1.375732000000e+04 1.000000000000e+09 4.841428000000e+00 2.420714000000e-01 0.0 Boxfit
1.509865000000e+04 1.000000000000e+09 4.908185000000e+00 2.454092500000e-01 0.0 Boxfit
1.657074000000e+04 1.000000000000e+09 4.925311000000e+00 2.462655500000e-01 0.0 Boxfit
1.818637000000e+04 1.000000000000e+09 4.832933000000e+00 2.416466500000e-01 0.0 Boxfit
1.995952000000e+04 1.000000000000e+09 4.814035000000e+00 2.407017500000e-01 0.0 Boxfit
2.190555000000e+04 1.000000000000e+09 4.879640000000e+00 2.439820000000e-01 0.0 Boxfit
2.404131000000e+04 1.000000000000e+09 5.059471000000e+00 2.529735500000e-01 0.0 Boxfit
2.638531000000e+04 1.000000000000e+09 5.147633000000e+00 2.573816500000e-01 0.0 Boxfit
2.895785000000e+04 1.000000000000e+09 5.239340000000e+00 2.619670000000e-01 0.0 Boxfit
3.178120000000e+04 1.000000000000e+09 5.237600000000e+00 2.618800000000e-01 0.0 Boxfit
3.487983000000e+04 1.000000000000e+09 5.192673000000e+00 2.596336500000e-01 0.0 Boxfit
3.828057000000e+04 1.000000000000e+09 5.229831000000e+00 2.614915500000e-01 0.0 Boxfit
4.201288000000e+04 1.000000000000e+09 5.325194000000e+00 2.662597000000e-01 0.0 Boxfit
4.610908000000e+04 1.000000000000e+09 5.393949000000e+00 2.696974500000e-01 0.0 Boxfit
5.060466000000e+04 1.000000000000e+09 5.427529000000e+00 2.713764500000e-01 0.0 Boxfit
5.553855000000e+04 1.000000000000e+09 5.446859000000e+00 2.723429500000e-01 0.0 Boxfit
6.095349000000e+04 1.000000000000e+09 5.537735000000e+00 2.768867500000e-01 0.0 Boxfit
6.689638000000e+04 1.000000000000e+09 5.656708000000e+00 2.828354000000e-01 0.0 Boxfit
7.341870000000e+04 1.000000000000e+09 5.770147000000e+00 2.885073500000e-01 0.0 Boxfit
8.057693000000e+04 1.000000000000e+09 5.901601000000e+00 2.950800500000e-01 0.0 Boxfit
8.843308000000e+04 1.000000000000e+09 6.071327000000e+00 3.035663500000e-01 0.0 Boxfit
9.705520000000e+04 1.000000000000e+09 6.293077000000e+00 3.146538500000e-01 0.0 Boxfit
1.065180000000e+05 1.000000000000e+09 6.529021000000e+00 3.264510500000e-01 0.0 Boxfit
1.169033000000e+05 1.000000000000e+09 6.762456000000e+00 3.381228000000e-01 0.0 Boxfit
1.283013000000e+05 1.000000000000e+09 7.054123000000e+00 3.527061500000e-01 0.0 Boxfit
1.408105000000e+05 1.000000000000e+09 7.365007000000e+00 3.682503500000e-01 0.0 Boxfit
1.545393000000e+05 1.000000000000e+09 7.707040000000e+00 3.853520000000e-01 0.0 Boxfit
1.696067000000e+05 1.000000000000e+09 8.095043000000e+00 4.047521500000e-01 0.0 Boxfit
1.861432000000e+05 1.000000000000e+09 8.509328000000e+00 4.254664000000e-01 0.0 Boxfit
2.042919000000e+05 1.000000000000e+09 8.962188000000e+00 4.481094000000e-01 0.0 Boxfit
2.242101000000e+05 1.000000000000e+09 9.423043000000e+00 4.711521500000e-01 0.0 Boxfit
2.460703000000e+05 1.000000000000e+09 9.913448000000e+00 4.956724000000e-01 0.0 Boxfit
2.700618000000e+05 1.000000000000e+09 1.042379000000e+01 5.211895000000e-01 0.0 Boxfit
2.963925000000e+05 1.000000000000e+09 1.094612000000e+01 5.473060000000e-01 0.0 Boxfit
3.252905000000e+05 1.000000000000e+09 1.149406000000e+01 5.747030000000e-01 0.0 Boxfit
3.570059000000e+05 1.000000000000e+09 1.207882000000e+01 6.039410000000e-01 0.0 Boxfit
