# 0.64 1e+52 0.2 0.2 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
6.535843000000e+07 1.000000000000e+09 6.767825000000e-02 3.383912500000e-03 0.0 Boxfit
7.173080000000e+07 1.000000000000e+09 5.384650000000e-02 2.692325000000e-03 0.0 Boxfit
7.872446000000e+07 1.000000000000e+09 4.114568000000e-02 2.057284000000e-03 0.0 Boxfit
8.640000000000e+07 1.000000000000e+09 3.038460000000e-02 1.519230000000e-03 0.0 Boxfit
1.313203000000e+06 1.000000000000e+14 8.778562000000e-10 4.389281000000e-11 0.0 Boxfit
1.441239000000e+06 1.000000000000e+14 3.625642000000e-09 1.812821000000e-10 0.0 Boxfit
1.581758000000e+06 1.000000000000e+14 1.124462000000e-08 5.622310000000e-10 0.0 Boxfit
1.735977000000e+06 1.000000000000e+14 3.399901000000e-08 1.699950500000e-09 0.0 Boxfit
1.905233000000e+06 1.000000000000e+14 2.507375000000e-08 1.253687500000e-09 0.0 Boxfit
2.090991000000e+06 1.000000000000e+14 4.102674000000e-08 2.051337000000e-09 0.0 Boxfit
2.294860000000e+06 1.000000000000e+14 2.110151000000e-07 1.055075500000e-08 0.0 Boxfit
2.518606000000e+06 1.000000000000e+14 1.763654000000e-07 8.818270000000e-09 0.0 Boxfit
2.764167000000e+06 1.000000000000e+14 2.814376000000e-07 1.407188000000e-08 0.0 Boxfit
3.033670000000e+06 1.000000000000e+14 4.281083000000e-07 2.140541500000e-08 0.0 Boxfit
3.329449000000e+06 1.000000000000e+14 7.154310000000e-07 3.577155000000e-08 0.0 Boxfit
3.654066000000e+06 1.000000000000e+14 1.312926000000e-06 6.564630000000e-08 0.0 Boxfit
4.010333000000e+06 1.000000000000e+14 1.189312000000e-06 5.946560000000e-08 0.0 Boxfit
4.401335000000e+06 1.000000000000e+14 2.421279000000e-06 1.210639500000e-07 0.0 Boxfit
4.830460000000e+06 1.000000000000e+14 2.395833000000e-06 1.197916500000e-07 0.0 Boxfit
5.301424000000e+06 1.000000000000e+14 4.656603000000e-06 2.328301500000e-07 0.0 Boxfit
5.818306000000e+06 1.000000000000e+14 9.838074000000e-06 4.919037000000e-07 0.0 Boxfit
6.385584000000e+06 1.000000000000e+14 1.634030000000e-05 8.170150000000e-07 0.0 Boxfit
7.008170000000e+06 1.000000000000e+14 2.240311000000e-05 1.120155500000e-06 0.0 Boxfit
7.691458000000e+06 1.000000000000e+14 2.994311000000e-05 1.497155500000e-06 0.0 Boxfit
8.441366000000e+06 1.000000000000e+14 4.153342000000e-05 2.076671000000e-06 0.0 Boxfit
9.264389000000e+06 1.000000000000e+14 5.967431000000e-05 2.983715500000e-06 0.0 Boxfit
1.016766000000e+07 1.000000000000e+14 8.242654000000e-05 4.121327000000e-06 0.0 Boxfit
1.115899000000e+07 1.000000000000e+14 1.012329000000e-04 5.061645000000e-06 0.0 Boxfit
1.224698000000e+07 1.000000000000e+14 1.182382000000e-04 5.911910000000e-06 0.0 Boxfit
1.344104000000e+07 1.000000000000e+14 1.325590000000e-04 6.627950000000e-06 0.0 Boxfit
1.475153000000e+07 1.000000000000e+14 1.489350000000e-04 7.446750000000e-06 0.0 Boxfit
1.618978000000e+07 1.000000000000e+14 1.672756000000e-04 8.363780000000e-06 0.0 Boxfit
1.776827000000e+07 1.000000000000e+14 1.770650000000e-04 8.853250000000e-06 0.0 Boxfit
1.950065000000e+07 1.000000000000e+14 1.817708000000e-04 9.088540000000e-06 0.0 Boxfit
2.140194000000e+07 1.000000000000e+14 1.882389000000e-04 9.411945000000e-06 0.0 Boxfit
2.348860000000e+07 1.000000000000e+14 1.880515000000e-04 9.402575000000e-06 0.0 Boxfit
2.577871000000e+07 1.000000000000e+14 1.867222000000e-04 9.336110000000e-06 0.0 Boxfit
2.829210000000e+07 1.000000000000e+14 1.817137000000e-04 9.085685000000e-06 0.0 Boxfit
3.105055000000e+07 1.000000000000e+14 1.755879000000e-04 8.779395000000e-06 0.0 Boxfit
3.407794000000e+07 1.000000000000e+14 1.641865000000e-04 8.209325000000e-06 0.0 Boxfit
3.740050000000e+07 1.000000000000e+14 1.522926000000e-04 7.614630000000e-06 0.0 Boxfit
4.104700000000e+07 1.000000000000e+14 1.415944000000e-04 7.079720000000e-06 0.0 Boxfit
4.504903000000e+07 1.000000000000e+14 1.256753000000e-04 6.283765000000e-06 0.0 Boxfit
4.944126000000e+07 1.000000000000e+14 1.097982000000e-04 5.489910000000e-06 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 9.686947000000e-05 4.843473500000e-06 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 8.277267000000e-05 4.138633500000e-06 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 6.768001000000e-05 3.384000500000e-06 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 5.384753000000e-05 2.692376500000e-06 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 4.114643000000e-05 2.057321500000e-06 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 3.038477000000e-05 1.519238500000e-06 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 3.494808000000e-12 1.747404000000e-13 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 1.369407000000e-11 6.847035000000e-13 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 3.798704000000e-11 1.899352000000e-12 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 6.459005000000e-11 3.229502500000e-12 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 8.864566000000e-11 4.432283000000e-12 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 1.308222000000e-10 6.541110000000e-12 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 2.940914000000e-10 1.470457000000e-11 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 4.005082000000e-10 2.002541000000e-11 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 5.994796000000e-10 2.997398000000e-11 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 8.797307000000e-10 4.398653500000e-11 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 1.287066000000e-09 6.435330000000e-11 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 1.891356000000e-09 9.456780000000e-11 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 2.415176000000e-09 1.207588000000e-10 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 3.709055000000e-09 1.854527500000e-10 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 4.743336000000e-09 2.371668000000e-10 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 7.060884000000e-09 3.530442000000e-10 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 2.176847000000e-08 1.088423500000e-09 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 3.123228000000e-08 1.561614000000e-09 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 4.893834000000e-08 2.446917000000e-09 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 6.763640000000e-08 3.381820000000e-09 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 9.077602000000e-08 4.538801000000e-09 0.0 Boxfit
9.264389000000e+06 1.000000000000e+18 1.250884000000e-07 6.254420000000e-09 0.0 Boxfit
1.016766000000e+07 1.000000000000e+18 1.641175000000e-07 8.205875000000e-09 0.0 Boxfit
1.115899000000e+07 1.000000000000e+18 1.946688000000e-07 9.733440000000e-09 0.0 Boxfit
1.224698000000e+07 1.000000000000e+18 2.194356000000e-07 1.097178000000e-08 0.0 Boxfit
1.344104000000e+07 1.000000000000e+18 2.372834000000e-07 1.186417000000e-08 0.0 Boxfit
1.475153000000e+07 1.000000000000e+18 2.548398000000e-07 1.274199000000e-08 0.0 Boxfit
1.618978000000e+07 1.000000000000e+18 2.747348000000e-07 1.373674000000e-08 0.0 Boxfit
1.776827000000e+07 1.000000000000e+18 2.804007000000e-07 1.402003500000e-08 0.0 Boxfit
1.950065000000e+07 1.000000000000e+18 2.798962000000e-07 1.399481000000e-08 0.0 Boxfit
2.140194000000e+07 1.000000000000e+18 2.791275000000e-07 1.395637500000e-08 0.0 Boxfit
2.348860000000e+07 1.000000000000e+18 2.715225000000e-07 1.357612500000e-08 0.0 Boxfit
2.577871000000e+07 1.000000000000e+18 2.636744000000e-07 1.318372000000e-08 0.0 Boxfit
2.829210000000e+07 1.000000000000e+18 2.520251000000e-07 1.260125500000e-08 0.0 Boxfit
3.105055000000e+07 1.000000000000e+18 2.395540000000e-07 1.197770000000e-08 0.0 Boxfit
3.407794000000e+07 1.000000000000e+18 2.218941000000e-07 1.109470500000e-08 0.0 Boxfit
3.740050000000e+07 1.000000000000e+18 2.043356000000e-07 1.021678000000e-08 0.0 Boxfit
4.104700000000e+07 1.000000000000e+18 1.886584000000e-07 9.432920000000e-09 0.0 Boxfit
4.504903000000e+07 1.000000000000e+18 1.686075000000e-07 8.430375000000e-09 0.0 Boxfit
4.944126000000e+07 1.000000000000e+18 1.492468000000e-07 7.462340000000e-09 0.0 Boxfit
5.426172000000e+07 1.000000000000e+18 1.333117000000e-07 6.665585000000e-09 0.0 Boxfit
5.955217000000e+07 1.000000000000e+18 1.163799000000e-07 5.818995000000e-09 0.0 Boxfit
6.535843000000e+07 1.000000000000e+18 9.879496000000e-08 4.939748000000e-09 0.0 Boxfit
7.173080000000e+07 1.000000000000e+18 8.239194000000e-08 4.119597000000e-09 0.0 Boxfit
7.872446000000e+07 1.000000000000e+18 6.709618000000e-08 3.354809000000e-09 0.0 Boxfit
8.640000000000e+07 1.000000000000e+18 5.376413000000e-08 2.688206500000e-09 0.0 Boxfit
