# 0.0 1e+52 0.05 0.05 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
2.518606000000e+06 1.000000000000e+09 1.400234000000e-01 7.001170000000e-03 0.0 Boxfit
2.764167000000e+06 1.000000000000e+09 1.095770000000e-01 5.478850000000e-03 0.0 Boxfit
3.033670000000e+06 1.000000000000e+09 8.581978000000e-02 4.290989000000e-03 0.0 Boxfit
3.329449000000e+06 1.000000000000e+09 6.725040000000e-02 3.362520000000e-03 0.0 Boxfit
3.654066000000e+06 1.000000000000e+09 5.269189000000e-02 2.634594500000e-03 0.0 Boxfit
4.010333000000e+06 1.000000000000e+09 4.144041000000e-02 2.072020500000e-03 0.0 Boxfit
4.401335000000e+06 1.000000000000e+09 3.263708000000e-02 1.631854000000e-03 0.0 Boxfit
4.830460000000e+06 1.000000000000e+09 2.574502000000e-02 1.287251000000e-03 0.0 Boxfit
5.301424000000e+06 1.000000000000e+09 2.038329000000e-02 1.019164500000e-03 0.0 Boxfit
5.818306000000e+06 1.000000000000e+09 1.619879000000e-02 8.099395000000e-04 0.0 Boxfit
6.385584000000e+06 1.000000000000e+09 1.290903000000e-02 6.454515000000e-04 0.0 Boxfit
7.008170000000e+06 1.000000000000e+09 1.031782000000e-02 5.158910000000e-04 0.0 Boxfit
7.691458000000e+06 1.000000000000e+09 8.276484000000e-03 4.138242000000e-04 0.0 Boxfit
8.441366000000e+06 1.000000000000e+09 6.649354000000e-03 3.324677000000e-04 0.0 Boxfit
9.264389000000e+06 1.000000000000e+09 5.366853000000e-03 2.683426500000e-04 0.0 Boxfit
1.016766000000e+07 1.000000000000e+09 4.340261000000e-03 2.170130500000e-04 0.0 Boxfit
1.115899000000e+07 1.000000000000e+09 3.529149000000e-03 1.764574500000e-04 0.0 Boxfit
1.224698000000e+07 1.000000000000e+09 2.878125000000e-03 1.439062500000e-04 0.0 Boxfit
1.344104000000e+07 1.000000000000e+09 2.355929000000e-03 1.177964500000e-04 0.0 Boxfit
1.475153000000e+07 1.000000000000e+09 1.933786000000e-03 9.668930000000e-05 0.0 Boxfit
1.618978000000e+07 1.000000000000e+09 1.594099000000e-03 7.970495000000e-05 0.0 Boxfit
1.776827000000e+07 1.000000000000e+09 1.317770000000e-03 6.588850000000e-05 0.0 Boxfit
1.950065000000e+07 1.000000000000e+09 1.094284000000e-03 5.471420000000e-05 0.0 Boxfit
2.140194000000e+07 1.000000000000e+09 9.156973000000e-04 4.578486500000e-05 0.0 Boxfit
2.348860000000e+07 1.000000000000e+09 7.661748000000e-04 3.830874000000e-05 0.0 Boxfit
2.577871000000e+07 1.000000000000e+09 6.422472000000e-04 3.211236000000e-05 0.0 Boxfit
2.829210000000e+07 1.000000000000e+09 5.423219000000e-04 2.711609500000e-05 0.0 Boxfit
3.105055000000e+07 1.000000000000e+09 4.580377000000e-04 2.290188500000e-05 0.0 Boxfit
3.407794000000e+07 1.000000000000e+09 3.880188000000e-04 1.940094000000e-05 0.0 Boxfit
3.740050000000e+07 1.000000000000e+09 3.300750000000e-04 1.650375000000e-05 0.0 Boxfit
4.104700000000e+07 1.000000000000e+09 2.818826000000e-04 1.409413000000e-05 0.0 Boxfit
4.504903000000e+07 1.000000000000e+09 2.411917000000e-04 1.205958500000e-05 0.0 Boxfit
4.944126000000e+07 1.000000000000e+09 2.069048000000e-04 1.034524000000e-05 0.0 Boxfit
5.426172000000e+07 1.000000000000e+09 1.779869000000e-04 8.899345000000e-06 0.0 Boxfit
5.955217000000e+07 1.000000000000e+09 1.531827000000e-04 7.659135000000e-06 0.0 Boxfit
6.535843000000e+07 1.000000000000e+09 1.325308000000e-04 6.626540000000e-06 0.0 Boxfit
7.173080000000e+07 1.000000000000e+09 1.151391000000e-04 5.756955000000e-06 0.0 Boxfit
7.872446000000e+07 1.000000000000e+09 9.973457000000e-05 4.986728500000e-06 0.0 Boxfit
8.640000000000e+07 1.000000000000e+09 8.688932000000e-05 4.344466000000e-06 0.0 Boxfit
8.640000000000e+03 1.000000000000e+14 1.656944000000e+01 8.284720000000e-01 0.0 Boxfit
9.482389000000e+03 1.000000000000e+14 1.529450000000e+01 7.647250000000e-01 0.0 Boxfit
1.040691000000e+04 1.000000000000e+14 1.392077000000e+01 6.960385000000e-01 0.0 Boxfit
1.142157000000e+04 1.000000000000e+14 1.250365000000e+01 6.251825000000e-01 0.0 Boxfit
1.253516000000e+04 1.000000000000e+14 1.141557000000e+01 5.707785000000e-01 0.0 Boxfit
1.375732000000e+04 1.000000000000e+14 1.044702000000e+01 5.223510000000e-01 0.0 Boxfit
1.509865000000e+04 1.000000000000e+14 9.437738000000e+00 4.718869000000e-01 0.0 Boxfit
1.657074000000e+04 1.000000000000e+14 8.551275000000e+00 4.275637500000e-01 0.0 Boxfit
1.818637000000e+04 1.000000000000e+14 7.660623000000e+00 3.830311500000e-01 0.0 Boxfit
1.995952000000e+04 1.000000000000e+14 6.790679000000e+00 3.395339500000e-01 0.0 Boxfit
2.190555000000e+04 1.000000000000e+14 6.280471000000e+00 3.140235500000e-01 0.0 Boxfit
2.404131000000e+04 1.000000000000e+14 5.671088000000e+00 2.835544000000e-01 0.0 Boxfit
2.638531000000e+04 1.000000000000e+14 4.985421000000e+00 2.492710500000e-01 0.0 Boxfit
2.895785000000e+04 1.000000000000e+14 4.464918000000e+00 2.232459000000e-01 0.0 Boxfit
3.178120000000e+04 1.000000000000e+14 4.028099000000e+00 2.014049500000e-01 0.0 Boxfit
3.487983000000e+04 1.000000000000e+14 3.572196000000e+00 1.786098000000e-01 0.0 Boxfit
3.828057000000e+04 1.000000000000e+14 3.144097000000e+00 1.572048500000e-01 0.0 Boxfit
4.201288000000e+04 1.000000000000e+14 2.766008000000e+00 1.383004000000e-01 0.0 Boxfit
4.610908000000e+04 1.000000000000e+14 2.377787000000e+00 1.188893500000e-01 0.0 Boxfit
5.060466000000e+04 1.000000000000e+14 2.044438000000e+00 1.022219000000e-01 0.0 Boxfit
5.553855000000e+04 1.000000000000e+14 1.711043000000e+00 8.555215000000e-02 0.0 Boxfit
6.095349000000e+04 1.000000000000e+14 1.390641000000e+00 6.953205000000e-02 0.0 Boxfit
6.689638000000e+04 1.000000000000e+14 1.088413000000e+00 5.442065000000e-02 0.0 Boxfit
7.341870000000e+04 1.000000000000e+14 7.928228000000e-01 3.964114000000e-02 0.0 Boxfit
8.057693000000e+04 1.000000000000e+14 5.286623000000e-01 2.643311500000e-02 0.0 Boxfit
8.843308000000e+04 1.000000000000e+14 3.862428000000e-01 1.931214000000e-02 0.0 Boxfit
9.705520000000e+04 1.000000000000e+14 2.972267000000e-01 1.486133500000e-02 0.0 Boxfit
1.065180000000e+05 1.000000000000e+14 2.332970000000e-01 1.166485000000e-02 0.0 Boxfit
1.169033000000e+05 1.000000000000e+14 1.861327000000e-01 9.306635000000e-03 0.0 Boxfit
1.283013000000e+05 1.000000000000e+14 1.505412000000e-01 7.527060000000e-03 0.0 Boxfit
1.408105000000e+05 1.000000000000e+14 1.228483000000e-01 6.142415000000e-03 0.0 Boxfit
1.545393000000e+05 1.000000000000e+14 1.006907000000e-01 5.034535000000e-03 0.0 Boxfit
1.696067000000e+05 1.000000000000e+14 8.288338000000e-02 4.144169000000e-03 0.0 Boxfit
1.861432000000e+05 1.000000000000e+14 6.851023000000e-02 3.425511500000e-03 0.0 Boxfit
2.042919000000e+05 1.000000000000e+14 5.651722000000e-02 2.825861000000e-03 0.0 Boxfit
2.242101000000e+05 1.000000000000e+14 4.637631000000e-02 2.318815500000e-03 0.0 Boxfit
2.460703000000e+05 1.000000000000e+14 3.781145000000e-02 1.890572500000e-03 0.0 Boxfit
2.700618000000e+05 1.000000000000e+14 3.067859000000e-02 1.533929500000e-03 0.0 Boxfit
2.963925000000e+05 1.000000000000e+14 2.480988000000e-02 1.240494000000e-03 0.0 Boxfit
3.252905000000e+05 1.000000000000e+14 2.000887000000e-02 1.000443500000e-03 0.0 Boxfit
3.570059000000e+05 1.000000000000e+14 1.615278000000e-02 8.076390000000e-04 0.0 Boxfit
3.918135000000e+05 1.000000000000e+14 1.308019000000e-02 6.540095000000e-04 0.0 Boxfit
4.300148000000e+05 1.000000000000e+14 1.057131000000e-02 5.285655000000e-04 0.0 Boxfit
4.719408000000e+05 1.000000000000e+14 8.554095000000e-03 4.277047500000e-04 0.0 Boxfit
5.179544000000e+05 1.000000000000e+14 6.923702000000e-03 3.461851000000e-04 0.0 Boxfit
5.684543000000e+05 1.000000000000e+14 5.591281000000e-03 2.795640500000e-04 0.0 Boxfit
6.238779000000e+05 1.000000000000e+14 4.497710000000e-03 2.248855000000e-04 0.0 Boxfit
6.847052000000e+05 1.000000000000e+14 3.617495000000e-03 1.808747500000e-04 0.0 Boxfit
7.514631000000e+05 1.000000000000e+14 2.916462000000e-03 1.458231000000e-04 0.0 Boxfit
8.247299000000e+05 1.000000000000e+14 2.347270000000e-03 1.173635000000e-04 0.0 Boxfit
9.051400000000e+05 1.000000000000e+14 1.889263000000e-03 9.446315000000e-05 0.0 Boxfit
9.933900000000e+05 1.000000000000e+14 1.514238000000e-03 7.571190000000e-05 0.0 Boxfit
1.090244000000e+06 1.000000000000e+14 1.205191000000e-03 6.025955000000e-05 0.0 Boxfit
1.196542000000e+06 1.000000000000e+14 9.537426000000e-04 4.768713000000e-05 0.0 Boxfit
1.313203000000e+06 1.000000000000e+14 7.560241000000e-04 3.780120500000e-05 0.0 Boxfit
1.441239000000e+06 1.000000000000e+14 5.985420000000e-04 2.992710000000e-05 0.0 Boxfit
1.581758000000e+06 1.000000000000e+14 4.710592000000e-04 2.355296000000e-05 0.0 Boxfit
1.735977000000e+06 1.000000000000e+14 3.699305000000e-04 1.849652500000e-05 0.0 Boxfit
1.905233000000e+06 1.000000000000e+14 2.911292000000e-04 1.455646000000e-05 0.0 Boxfit
2.090991000000e+06 1.000000000000e+14 2.287607000000e-04 1.143803500000e-05 0.0 Boxfit
2.294860000000e+06 1.000000000000e+14 1.787590000000e-04 8.937950000000e-06 0.0 Boxfit
2.518606000000e+06 1.000000000000e+14 1.400547000000e-04 7.002735000000e-06 0.0 Boxfit
2.764167000000e+06 1.000000000000e+14 1.095945000000e-04 5.479725000000e-06 0.0 Boxfit
3.033670000000e+06 1.000000000000e+14 8.582958000000e-05 4.291479000000e-06 0.0 Boxfit
3.329449000000e+06 1.000000000000e+14 6.725588000000e-05 3.362794000000e-06 0.0 Boxfit
3.654066000000e+06 1.000000000000e+14 5.269496000000e-05 2.634748000000e-06 0.0 Boxfit
4.010333000000e+06 1.000000000000e+14 4.144214000000e-05 2.072107000000e-06 0.0 Boxfit
4.401335000000e+06 1.000000000000e+14 3.263806000000e-05 1.631903000000e-06 0.0 Boxfit
4.830460000000e+06 1.000000000000e+14 2.574557000000e-05 1.287278500000e-06 0.0 Boxfit
5.301424000000e+06 1.000000000000e+14 2.038361000000e-05 1.019180500000e-06 0.0 Boxfit
5.818306000000e+06 1.000000000000e+14 1.619897000000e-05 8.099485000000e-07 0.0 Boxfit
6.385584000000e+06 1.000000000000e+14 1.290914000000e-05 6.454570000000e-07 0.0 Boxfit
7.008170000000e+06 1.000000000000e+14 1.031788000000e-05 5.158940000000e-07 0.0 Boxfit
7.691458000000e+06 1.000000000000e+14 8.276519000000e-06 4.138259500000e-07 0.0 Boxfit
8.441366000000e+06 1.000000000000e+14 6.649375000000e-06 3.324687500000e-07 0.0 Boxfit
9.264389000000e+06 1.000000000000e+14 5.366865000000e-06 2.683432500000e-07 0.0 Boxfit
1.016766000000e+07 1.000000000000e+14 4.340268000000e-06 2.170134000000e-07 0.0 Boxfit
1.115899000000e+07 1.000000000000e+14 3.529154000000e-06 1.764577000000e-07 0.0 Boxfit
1.224698000000e+07 1.000000000000e+14 2.878128000000e-06 1.439064000000e-07 0.0 Boxfit
1.344104000000e+07 1.000000000000e+14 2.355930000000e-06 1.177965000000e-07 0.0 Boxfit
1.475153000000e+07 1.000000000000e+14 1.933787000000e-06 9.668935000000e-08 0.0 Boxfit
1.618978000000e+07 1.000000000000e+14 1.594100000000e-06 7.970500000000e-08 0.0 Boxfit
1.776827000000e+07 1.000000000000e+14 1.317770000000e-06 6.588850000000e-08 0.0 Boxfit
1.950065000000e+07 1.000000000000e+14 1.094285000000e-06 5.471425000000e-08 0.0 Boxfit
2.140194000000e+07 1.000000000000e+14 9.156974000000e-07 4.578487000000e-08 0.0 Boxfit
2.348860000000e+07 1.000000000000e+14 7.661749000000e-07 3.830874500000e-08 0.0 Boxfit
2.577871000000e+07 1.000000000000e+14 6.422473000000e-07 3.211236500000e-08 0.0 Boxfit
2.829210000000e+07 1.000000000000e+14 5.423220000000e-07 2.711610000000e-08 0.0 Boxfit
3.105055000000e+07 1.000000000000e+14 4.580378000000e-07 2.290189000000e-08 0.0 Boxfit
3.407794000000e+07 1.000000000000e+14 3.880189000000e-07 1.940094500000e-08 0.0 Boxfit
3.740050000000e+07 1.000000000000e+14 3.300750000000e-07 1.650375000000e-08 0.0 Boxfit
4.104700000000e+07 1.000000000000e+14 2.818827000000e-07 1.409413500000e-08 0.0 Boxfit
4.504903000000e+07 1.000000000000e+14 2.411917000000e-07 1.205958500000e-08 0.0 Boxfit
4.944126000000e+07 1.000000000000e+14 2.069051000000e-07 1.034525500000e-08 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 1.779869000000e-07 8.899345000000e-09 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 1.531828000000e-07 7.659140000000e-09 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 1.325308000000e-07 6.626540000000e-09 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 1.151391000000e-07 5.756955000000e-09 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 9.973458000000e-08 4.986729000000e-09 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 8.688932000000e-08 4.344466000000e-09 0.0 Boxfit
8.640000000000e+03 1.000000000000e+18 6.597967000000e-02 3.298983500000e-03 0.0 Boxfit
9.482389000000e+03 1.000000000000e+18 6.074746000000e-02 3.037373000000e-03 0.0 Boxfit
1.040691000000e+04 1.000000000000e+18 5.516589000000e-02 2.758294500000e-03 0.0 Boxfit
1.142157000000e+04 1.000000000000e+18 4.941168000000e-02 2.470584000000e-03 0.0 Boxfit
1.253516000000e+04 1.000000000000e+18 4.501454000000e-02 2.250727000000e-03 0.0 Boxfit
1.375732000000e+04 1.000000000000e+18 4.102665000000e-02 2.051332500000e-03 0.0 Boxfit
1.509865000000e+04 1.000000000000e+18 3.688996000000e-02 1.844498000000e-03 0.0 Boxfit
1.657074000000e+04 1.000000000000e+18 3.324377000000e-02 1.662188500000e-03 0.0 Boxfit
1.818637000000e+04 1.000000000000e+18 2.962273000000e-02 1.481136500000e-03 0.0 Boxfit
1.995952000000e+04 1.000000000000e+18 2.612408000000e-02 1.306204000000e-03 0.0 Boxfit
2.190555000000e+04 1.000000000000e+18 2.392270000000e-02 1.196135000000e-03 0.0 Boxfit
2.404131000000e+04 1.000000000000e+18 2.143418000000e-02 1.071709000000e-03 0.0 Boxfit
2.638531000000e+04 1.000000000000e+18 1.875971000000e-02 9.379855000000e-04 0.0 Boxfit
2.895785000000e+04 1.000000000000e+18 1.667781000000e-02 8.338905000000e-04 0.0 Boxfit
3.178120000000e+04 1.000000000000e+18 1.490424000000e-02 7.452120000000e-04 0.0 Boxfit
3.487983000000e+04 1.000000000000e+18 1.313186000000e-02 6.565930000000e-04 0.0 Boxfit
3.828057000000e+04 1.000000000000e+18 1.148574000000e-02 5.742870000000e-04 0.0 Boxfit
4.201288000000e+04 1.000000000000e+18 1.002984000000e-02 5.014920000000e-04 0.0 Boxfit
4.610908000000e+04 1.000000000000e+18 8.597554000000e-03 4.298777000000e-04 0.0 Boxfit
5.060466000000e+04 1.000000000000e+18 7.354454000000e-03 3.677227000000e-04 0.0 Boxfit
5.553855000000e+04 1.000000000000e+18 6.148944000000e-03 3.074472000000e-04 0.0 Boxfit
6.095349000000e+04 1.000000000000e+18 5.009837000000e-03 2.504918500000e-04 0.0 Boxfit
6.689638000000e+04 1.000000000000e+18 3.949388000000e-03 1.974694000000e-04 0.0 Boxfit
7.341870000000e+04 1.000000000000e+18 2.932016000000e-03 1.466008000000e-04 0.0 Boxfit
8.057693000000e+04 1.000000000000e+18 2.016797000000e-03 1.008398500000e-04 0.0 Boxfit
8.843308000000e+04 1.000000000000e+18 1.470704000000e-03 7.353520000000e-05 0.0 Boxfit
9.705520000000e+04 1.000000000000e+18 1.120586000000e-03 5.602930000000e-05 0.0 Boxfit
1.065180000000e+05 1.000000000000e+18 8.687751000000e-04 4.343875500000e-05 0.0 Boxfit
1.169033000000e+05 1.000000000000e+18 6.841601000000e-04 3.420800500000e-05 0.0 Boxfit
1.283013000000e+05 1.000000000000e+18 5.464218000000e-04 2.732109000000e-05 0.0 Boxfit
1.408105000000e+05 1.000000000000e+18 4.408107000000e-04 2.204053500000e-05 0.0 Boxfit
1.545393000000e+05 1.000000000000e+18 3.574918000000e-04 1.787459000000e-05 0.0 Boxfit
1.696067000000e+05 1.000000000000e+18 2.911860000000e-04 1.455930000000e-05 0.0 Boxfit
1.861432000000e+05 1.000000000000e+18 2.382068000000e-04 1.191034000000e-05 0.0 Boxfit
2.042919000000e+05 1.000000000000e+18 1.946330000000e-04 9.731650000000e-06 0.0 Boxfit
2.242101000000e+05 1.000000000000e+18 1.582493000000e-04 7.912465000000e-06 0.0 Boxfit
2.460703000000e+05 1.000000000000e+18 1.278090000000e-04 6.390450000000e-06 0.0 Boxfit
2.700618000000e+05 1.000000000000e+18 1.025998000000e-04 5.129990000000e-06 0.0 Boxfit
2.963925000000e+05 1.000000000000e+18 8.206136000000e-05 4.103068000000e-06 0.0 Boxfit
3.252905000000e+05 1.000000000000e+18 6.538602000000e-05 3.269301000000e-06 0.0 Boxfit
3.570059000000e+05 1.000000000000e+18 5.205125000000e-05 2.602562500000e-06 0.0 Boxfit
3.918135000000e+05 1.000000000000e+18 4.156622000000e-05 2.078311000000e-06 0.0 Boxfit
4.300148000000e+05 1.000000000000e+18 3.314810000000e-05 1.657405000000e-06 0.0 Boxfit
4.719408000000e+05 1.000000000000e+18 2.646189000000e-05 1.323094500000e-06 0.0 Boxfit
5.179544000000e+05 1.000000000000e+18 2.107255000000e-05 1.053627500000e-06 0.0 Boxfit
5.684543000000e+05 1.000000000000e+18 1.670013000000e-05 8.350065000000e-07 0.0 Boxfit
6.238779000000e+05 1.000000000000e+18 1.318580000000e-05 6.592900000000e-07 0.0 Boxfit
6.847052000000e+05 1.000000000000e+18 1.039827000000e-05 5.199135000000e-07 0.0 Boxfit
7.514631000000e+05 1.000000000000e+18 8.216931000000e-06 4.108465500000e-07 0.0 Boxfit
8.247299000000e+05 1.000000000000e+18 6.489792000000e-06 3.244896000000e-07 0.0 Boxfit
9.051400000000e+05 1.000000000000e+18 5.142138000000e-06 2.571069000000e-07 0.0 Boxfit
9.933900000000e+05 1.000000000000e+18 4.067520000000e-06 2.033760000000e-07 0.0 Boxfit
1.090244000000e+06 1.000000000000e+18 3.201842000000e-06 1.600921000000e-07 0.0 Boxfit
1.196542000000e+06 1.000000000000e+18 2.502690000000e-06 1.251345000000e-07 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 1.964267000000e-06 9.821335000000e-08 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 1.547318000000e-06 7.736590000000e-08 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 1.213870000000e-06 6.069350000000e-08 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 9.501745000000e-07 4.750872500000e-08 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 7.467672000000e-07 3.733836000000e-08 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 5.875823000000e-07 2.937911500000e-08 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 4.608428000000e-07 2.304214000000e-08 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 3.624028000000e-07 1.812014000000e-08 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 2.857339000000e-07 1.428669500000e-08 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 2.263572000000e-07 1.131786000000e-08 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 1.795418000000e-07 8.977090000000e-09 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 1.426255000000e-07 7.131275000000e-09 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 1.140526000000e-07 5.702630000000e-09 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 9.154070000000e-08 4.577035000000e-09 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 7.358966000000e-08 3.679483000000e-09 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 5.946393000000e-08 2.973196500000e-09 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 4.825292000000e-08 2.412646000000e-09 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 3.929513000000e-08 1.964756500000e-09 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 3.211645000000e-08 1.605822500000e-09 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 2.632205000000e-08 1.316102500000e-09 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 2.161682000000e-08 1.080841000000e-09 0.0 Boxfit
