# 0.08 1e+52 0.05 0.05 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
2.042919000000e+05 1.000000000000e+09 2.065689000000e+00 1.032844500000e-01 0.0 Boxfit
2.242101000000e+05 1.000000000000e+09 2.206845000000e+00 1.103422500000e-01 0.0 Boxfit
2.460703000000e+05 1.000000000000e+09 2.351704000000e+00 1.175852000000e-01 0.0 Boxfit
2.700618000000e+05 1.000000000000e+09 2.498718000000e+00 1.249359000000e-01 0.0 Boxfit
2.963925000000e+05 1.000000000000e+09 2.637897000000e+00 1.318948500000e-01 0.0 Boxfit
3.252905000000e+05 1.000000000000e+09 2.772577000000e+00 1.386288500000e-01 0.0 Boxfit
3.570059000000e+05 1.000000000000e+09 2.899429000000e+00 1.449714500000e-01 0.0 Boxfit
3.918135000000e+05 1.000000000000e+09 3.011581000000e+00 1.505790500000e-01 0.0 Boxfit
4.300148000000e+05 1.000000000000e+09 3.095241000000e+00 1.547620500000e-01 0.0 Boxfit
4.719408000000e+05 1.000000000000e+09 3.150611000000e+00 1.575305500000e-01 0.0 Boxfit
5.179544000000e+05 1.000000000000e+09 3.174686000000e+00 1.587343000000e-01 0.0 Boxfit
5.684543000000e+05 1.000000000000e+09 3.168043000000e+00 1.584021500000e-01 0.0 Boxfit
6.238779000000e+05 1.000000000000e+09 3.120025000000e+00 1.560012500000e-01 0.0 Boxfit
6.847052000000e+05 1.000000000000e+09 3.032147000000e+00 1.516073500000e-01 0.0 Boxfit
7.514631000000e+05 1.000000000000e+09 2.914448000000e+00 1.457224000000e-01 0.0 Boxfit
8.247299000000e+05 1.000000000000e+09 2.762559000000e+00 1.381279500000e-01 0.0 Boxfit
9.051400000000e+05 1.000000000000e+09 2.573519000000e+00 1.286759500000e-01 0.0 Boxfit
9.933900000000e+05 1.000000000000e+09 2.336384000000e+00 1.168192000000e-01 0.0 Boxfit
1.090244000000e+06 1.000000000000e+09 2.063589000000e+00 1.031794500000e-01 0.0 Boxfit
1.196542000000e+06 1.000000000000e+09 1.767856000000e+00 8.839280000000e-02 0.0 Boxfit
1.313203000000e+06 1.000000000000e+09 1.447747000000e+00 7.238735000000e-02 0.0 Boxfit
1.441239000000e+06 1.000000000000e+09 1.147719000000e+00 5.738595000000e-02 0.0 Boxfit
1.581758000000e+06 1.000000000000e+09 8.821232000000e-01 4.410616000000e-02 0.0 Boxfit
1.735977000000e+06 1.000000000000e+09 6.756325000000e-01 3.378162500000e-02 0.0 Boxfit
1.905233000000e+06 1.000000000000e+09 5.152295000000e-01 2.576147500000e-02 0.0 Boxfit
2.090991000000e+06 1.000000000000e+09 3.906348000000e-01 1.953174000000e-02 0.0 Boxfit
2.294860000000e+06 1.000000000000e+09 2.978509000000e-01 1.489254500000e-02 0.0 Boxfit
2.518606000000e+06 1.000000000000e+09 2.247788000000e-01 1.123894000000e-02 0.0 Boxfit
2.764167000000e+06 1.000000000000e+09 1.709165000000e-01 8.545825000000e-03 0.0 Boxfit
3.033670000000e+06 1.000000000000e+09 1.295752000000e-01 6.478760000000e-03 0.0 Boxfit
3.329449000000e+06 1.000000000000e+09 9.832010000000e-02 4.916005000000e-03 0.0 Boxfit
3.654066000000e+06 1.000000000000e+09 7.478104000000e-02 3.739052000000e-03 0.0 Boxfit
4.010333000000e+06 1.000000000000e+09 5.699641000000e-02 2.849820500000e-03 0.0 Boxfit
4.401335000000e+06 1.000000000000e+09 4.376234000000e-02 2.188117000000e-03 0.0 Boxfit
4.830460000000e+06 1.000000000000e+09 3.357150000000e-02 1.678575000000e-03 0.0 Boxfit
5.301424000000e+06 1.000000000000e+09 2.597288000000e-02 1.298644000000e-03 0.0 Boxfit
5.818306000000e+06 1.000000000000e+09 2.008042000000e-02 1.004021000000e-03 0.0 Boxfit
6.385584000000e+06 1.000000000000e+09 1.573135000000e-02 7.865675000000e-04 0.0 Boxfit
7.008170000000e+06 1.000000000000e+09 1.229051000000e-02 6.145255000000e-04 0.0 Boxfit
7.691458000000e+06 1.000000000000e+09 9.700396000000e-03 4.850198000000e-04 0.0 Boxfit
8.441366000000e+06 1.000000000000e+09 7.672195000000e-03 3.836097500000e-04 0.0 Boxfit
9.264389000000e+06 1.000000000000e+09 6.100760000000e-03 3.050380000000e-04 0.0 Boxfit
1.016766000000e+07 1.000000000000e+09 4.856981000000e-03 2.428490500000e-04 0.0 Boxfit
1.115899000000e+07 1.000000000000e+09 3.913223000000e-03 1.956611500000e-04 0.0 Boxfit
1.224698000000e+07 1.000000000000e+09 3.154318000000e-03 1.577159000000e-04 0.0 Boxfit
1.344104000000e+07 1.000000000000e+09 2.555186000000e-03 1.277593000000e-04 0.0 Boxfit
1.475153000000e+07 1.000000000000e+09 2.076218000000e-03 1.038109000000e-04 0.0 Boxfit
1.618978000000e+07 1.000000000000e+09 1.700380000000e-03 8.501900000000e-05 0.0 Boxfit
1.776827000000e+07 1.000000000000e+09 1.396975000000e-03 6.984875000000e-05 0.0 Boxfit
1.950065000000e+07 1.000000000000e+09 1.153424000000e-03 5.767120000000e-05 0.0 Boxfit
2.140194000000e+07 1.000000000000e+09 9.546678000000e-04 4.773339000000e-05 0.0 Boxfit
2.348860000000e+07 1.000000000000e+09 7.965124000000e-04 3.982562000000e-05 0.0 Boxfit
2.577871000000e+07 1.000000000000e+09 6.669253000000e-04 3.334626500000e-05 0.0 Boxfit
2.829210000000e+07 1.000000000000e+09 5.591123000000e-04 2.795561500000e-05 0.0 Boxfit
3.105055000000e+07 1.000000000000e+09 4.706390000000e-04 2.353195000000e-05 0.0 Boxfit
3.407794000000e+07 1.000000000000e+09 3.975102000000e-04 1.987551000000e-05 0.0 Boxfit
3.740050000000e+07 1.000000000000e+09 3.370209000000e-04 1.685104500000e-05 0.0 Boxfit
4.104700000000e+07 1.000000000000e+09 2.867657000000e-04 1.433828500000e-05 0.0 Boxfit
4.504903000000e+07 1.000000000000e+09 2.445516000000e-04 1.222758000000e-05 0.0 Boxfit
4.944126000000e+07 1.000000000000e+09 2.091711000000e-04 1.045855500000e-05 0.0 Boxfit
5.426172000000e+07 1.000000000000e+09 1.796898000000e-04 8.984490000000e-06 0.0 Boxfit
5.955217000000e+07 1.000000000000e+09 1.547698000000e-04 7.738490000000e-06 0.0 Boxfit
6.535843000000e+07 1.000000000000e+09 1.336565000000e-04 6.682825000000e-06 0.0 Boxfit
7.173080000000e+07 1.000000000000e+09 1.157033000000e-04 5.785165000000e-06 0.0 Boxfit
7.872446000000e+07 1.000000000000e+09 1.004311000000e-04 5.021555000000e-06 0.0 Boxfit
8.640000000000e+07 1.000000000000e+09 8.730506000000e-05 4.365253000000e-06 0.0 Boxfit
8.640000000000e+03 1.000000000000e+14 3.215570000000e-02 1.607785000000e-03 0.0 Boxfit
9.482389000000e+03 1.000000000000e+14 4.917895000000e-02 2.458947500000e-03 0.0 Boxfit
1.040691000000e+04 1.000000000000e+14 7.414510000000e-02 3.707255000000e-03 0.0 Boxfit
1.142157000000e+04 1.000000000000e+14 9.863555000000e-02 4.931777500000e-03 0.0 Boxfit
1.253516000000e+04 1.000000000000e+14 1.228813000000e-01 6.144065000000e-03 0.0 Boxfit
1.375732000000e+04 1.000000000000e+14 1.552497000000e-01 7.762485000000e-03 0.0 Boxfit
1.509865000000e+04 1.000000000000e+14 1.871941000000e-01 9.359705000000e-03 0.0 Boxfit
1.657074000000e+04 1.000000000000e+14 2.260510000000e-01 1.130255000000e-02 0.0 Boxfit
1.818637000000e+04 1.000000000000e+14 2.632078000000e-01 1.316039000000e-02 0.0 Boxfit
1.995952000000e+04 1.000000000000e+14 2.917102000000e-01 1.458551000000e-02 0.0 Boxfit
2.190555000000e+04 1.000000000000e+14 3.295651000000e-01 1.647825500000e-02 0.0 Boxfit
2.404131000000e+04 1.000000000000e+14 3.537697000000e-01 1.768848500000e-02 0.0 Boxfit
2.638531000000e+04 1.000000000000e+14 3.757953000000e-01 1.878976500000e-02 0.0 Boxfit
2.895785000000e+04 1.000000000000e+14 3.931422000000e-01 1.965711000000e-02 0.0 Boxfit
3.178120000000e+04 1.000000000000e+14 4.041150000000e-01 2.020575000000e-02 0.0 Boxfit
3.487983000000e+04 1.000000000000e+14 4.184843000000e-01 2.092421500000e-02 0.0 Boxfit
3.828057000000e+04 1.000000000000e+14 4.183734000000e-01 2.091867000000e-02 0.0 Boxfit
4.201288000000e+04 1.000000000000e+14 4.021925000000e-01 2.010962500000e-02 0.0 Boxfit
4.610908000000e+04 1.000000000000e+14 3.829959000000e-01 1.914979500000e-02 0.0 Boxfit
5.060466000000e+04 1.000000000000e+14 3.560315000000e-01 1.780157500000e-02 0.0 Boxfit
5.553855000000e+04 1.000000000000e+14 3.323407000000e-01 1.661703500000e-02 0.0 Boxfit
6.095349000000e+04 1.000000000000e+14 3.117855000000e-01 1.558927500000e-02 0.0 Boxfit
6.689638000000e+04 1.000000000000e+14 2.876869000000e-01 1.438434500000e-02 0.0 Boxfit
7.341870000000e+04 1.000000000000e+14 2.569410000000e-01 1.284705000000e-02 0.0 Boxfit
8.057693000000e+04 1.000000000000e+14 2.363277000000e-01 1.181638500000e-02 0.0 Boxfit
8.843308000000e+04 1.000000000000e+14 2.216258000000e-01 1.108129000000e-02 0.0 Boxfit
9.705520000000e+04 1.000000000000e+14 2.021717000000e-01 1.010858500000e-02 0.0 Boxfit
1.065180000000e+05 1.000000000000e+14 1.811143000000e-01 9.055715000000e-03 0.0 Boxfit
1.169033000000e+05 1.000000000000e+14 1.641792000000e-01 8.208960000000e-03 0.0 Boxfit
1.283013000000e+05 1.000000000000e+14 1.491405000000e-01 7.457025000000e-03 0.0 Boxfit
1.408105000000e+05 1.000000000000e+14 1.341216000000e-01 6.706080000000e-03 0.0 Boxfit
1.545393000000e+05 1.000000000000e+14 1.212523000000e-01 6.062615000000e-03 0.0 Boxfit
1.696067000000e+05 1.000000000000e+14 1.079725000000e-01 5.398625000000e-03 0.0 Boxfit
1.861432000000e+05 1.000000000000e+14 9.611653000000e-02 4.805826500000e-03 0.0 Boxfit
2.042919000000e+05 1.000000000000e+14 8.783140000000e-02 4.391570000000e-03 0.0 Boxfit
2.242101000000e+05 1.000000000000e+14 7.858023000000e-02 3.929011500000e-03 0.0 Boxfit
2.460703000000e+05 1.000000000000e+14 6.948556000000e-02 3.474278000000e-03 0.0 Boxfit
2.700618000000e+05 1.000000000000e+14 6.155246000000e-02 3.077623000000e-03 0.0 Boxfit
2.963925000000e+05 1.000000000000e+14 5.454201000000e-02 2.727100500000e-03 0.0 Boxfit
3.252905000000e+05 1.000000000000e+14 4.812594000000e-02 2.406297000000e-03 0.0 Boxfit
3.570059000000e+05 1.000000000000e+14 4.169621000000e-02 2.084810500000e-03 0.0 Boxfit
3.918135000000e+05 1.000000000000e+14 3.565320000000e-02 1.782660000000e-03 0.0 Boxfit
4.300148000000e+05 1.000000000000e+14 3.016331000000e-02 1.508165500000e-03 0.0 Boxfit
4.719408000000e+05 1.000000000000e+14 2.481676000000e-02 1.240838000000e-03 0.0 Boxfit
5.179544000000e+05 1.000000000000e+14 1.982680000000e-02 9.913400000000e-04 0.0 Boxfit
5.684543000000e+05 1.000000000000e+14 1.564648000000e-02 7.823240000000e-04 0.0 Boxfit
6.238779000000e+05 1.000000000000e+14 1.221126000000e-02 6.105630000000e-04 0.0 Boxfit
6.847052000000e+05 1.000000000000e+14 9.447134000000e-03 4.723567000000e-04 0.0 Boxfit
7.514631000000e+05 1.000000000000e+14 7.279596000000e-03 3.639798000000e-04 0.0 Boxfit
8.247299000000e+05 1.000000000000e+14 5.613249000000e-03 2.806624500000e-04 0.0 Boxfit
9.051400000000e+05 1.000000000000e+14 4.326091000000e-03 2.163045500000e-04 0.0 Boxfit
9.933900000000e+05 1.000000000000e+14 3.325530000000e-03 1.662765000000e-04 0.0 Boxfit
1.090244000000e+06 1.000000000000e+14 2.559373000000e-03 1.279686500000e-04 0.0 Boxfit
1.196542000000e+06 1.000000000000e+14 1.978108000000e-03 9.890540000000e-05 0.0 Boxfit
1.313203000000e+06 1.000000000000e+14 1.515852000000e-03 7.579260000000e-05 0.0 Boxfit
1.441239000000e+06 1.000000000000e+14 1.165213000000e-03 5.826065000000e-05 0.0 Boxfit
1.581758000000e+06 1.000000000000e+14 8.884857000000e-04 4.442428500000e-05 0.0 Boxfit
1.735977000000e+06 1.000000000000e+14 6.785861000000e-04 3.392930500000e-05 0.0 Boxfit
1.905233000000e+06 1.000000000000e+14 5.166652000000e-04 2.583326000000e-05 0.0 Boxfit
2.090991000000e+06 1.000000000000e+14 3.913516000000e-04 1.956758000000e-05 0.0 Boxfit
2.294860000000e+06 1.000000000000e+14 2.982106000000e-04 1.491053000000e-05 0.0 Boxfit
2.518606000000e+06 1.000000000000e+14 2.249576000000e-04 1.124788000000e-05 0.0 Boxfit
2.764167000000e+06 1.000000000000e+14 1.710057000000e-04 8.550285000000e-06 0.0 Boxfit
3.033670000000e+06 1.000000000000e+14 1.296196000000e-04 6.480980000000e-06 0.0 Boxfit
3.329449000000e+06 1.000000000000e+14 9.834238000000e-05 4.917119000000e-06 0.0 Boxfit
3.654066000000e+06 1.000000000000e+14 7.479215000000e-05 3.739607500000e-06 0.0 Boxfit
4.010333000000e+06 1.000000000000e+14 5.700207000000e-05 2.850103500000e-06 0.0 Boxfit
4.401335000000e+06 1.000000000000e+14 4.376523000000e-05 2.188261500000e-06 0.0 Boxfit
4.830460000000e+06 1.000000000000e+14 3.357298000000e-05 1.678649000000e-06 0.0 Boxfit
5.301424000000e+06 1.000000000000e+14 2.597365000000e-05 1.298682500000e-06 0.0 Boxfit
5.818306000000e+06 1.000000000000e+14 2.008082000000e-05 1.004041000000e-06 0.0 Boxfit
6.385584000000e+06 1.000000000000e+14 1.573157000000e-05 7.865785000000e-07 0.0 Boxfit
7.008170000000e+06 1.000000000000e+14 1.229062000000e-05 6.145310000000e-07 0.0 Boxfit
7.691458000000e+06 1.000000000000e+14 9.700459000000e-06 4.850229500000e-07 0.0 Boxfit
8.441366000000e+06 1.000000000000e+14 7.672230000000e-06 3.836115000000e-07 0.0 Boxfit
9.264389000000e+06 1.000000000000e+14 6.100779000000e-06 3.050389500000e-07 0.0 Boxfit
1.016766000000e+07 1.000000000000e+14 4.856992000000e-06 2.428496000000e-07 0.0 Boxfit
1.115899000000e+07 1.000000000000e+14 3.913229000000e-06 1.956614500000e-07 0.0 Boxfit
1.224698000000e+07 1.000000000000e+14 3.154322000000e-06 1.577161000000e-07 0.0 Boxfit
1.344104000000e+07 1.000000000000e+14 2.555188000000e-06 1.277594000000e-07 0.0 Boxfit
1.475153000000e+07 1.000000000000e+14 2.076220000000e-06 1.038110000000e-07 0.0 Boxfit
1.618978000000e+07 1.000000000000e+14 1.700381000000e-06 8.501905000000e-08 0.0 Boxfit
1.776827000000e+07 1.000000000000e+14 1.396975000000e-06 6.984875000000e-08 0.0 Boxfit
1.950065000000e+07 1.000000000000e+14 1.153424000000e-06 5.767120000000e-08 0.0 Boxfit
2.140194000000e+07 1.000000000000e+14 9.546680000000e-07 4.773340000000e-08 0.0 Boxfit
2.348860000000e+07 1.000000000000e+14 7.965125000000e-07 3.982562500000e-08 0.0 Boxfit
2.577871000000e+07 1.000000000000e+14 6.669254000000e-07 3.334627000000e-08 0.0 Boxfit
2.829210000000e+07 1.000000000000e+14 5.591125000000e-07 2.795562500000e-08 0.0 Boxfit
3.105055000000e+07 1.000000000000e+14 4.706392000000e-07 2.353196000000e-08 0.0 Boxfit
3.407794000000e+07 1.000000000000e+14 3.975115000000e-07 1.987557500000e-08 0.0 Boxfit
3.740050000000e+07 1.000000000000e+14 3.370223000000e-07 1.685111500000e-08 0.0 Boxfit
4.104700000000e+07 1.000000000000e+14 2.867663000000e-07 1.433831500000e-08 0.0 Boxfit
4.504903000000e+07 1.000000000000e+14 2.445523000000e-07 1.222761500000e-08 0.0 Boxfit
4.944126000000e+07 1.000000000000e+14 2.091835000000e-07 1.045917500000e-08 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 1.797127000000e-07 8.985635000000e-09 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 1.547717000000e-07 7.738585000000e-09 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 1.336593000000e-07 6.682965000000e-09 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 1.157116000000e-07 5.785580000000e-09 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 1.004326000000e-07 5.021630000000e-09 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 8.731104000000e-08 4.365552000000e-09 0.0 Boxfit
8.640000000000e+03 1.000000000000e+18 1.421629000000e-04 7.108145000000e-06 0.0 Boxfit
9.482389000000e+03 1.000000000000e+18 1.998523000000e-04 9.992615000000e-06 0.0 Boxfit
1.040691000000e+04 1.000000000000e+18 2.861508000000e-04 1.430754000000e-05 0.0 Boxfit
1.142157000000e+04 1.000000000000e+18 3.746804000000e-04 1.873402000000e-05 0.0 Boxfit
1.253516000000e+04 1.000000000000e+18 4.669602000000e-04 2.334801000000e-05 0.0 Boxfit
1.375732000000e+04 1.000000000000e+18 5.850332000000e-04 2.925166000000e-05 0.0 Boxfit
1.509865000000e+04 1.000000000000e+18 7.061837000000e-04 3.530918500000e-05 0.0 Boxfit
1.657074000000e+04 1.000000000000e+18 8.454821000000e-04 4.227410500000e-05 0.0 Boxfit
1.818637000000e+04 1.000000000000e+18 9.838095000000e-04 4.919047500000e-05 0.0 Boxfit
1.995952000000e+04 1.000000000000e+18 1.090724000000e-03 5.453620000000e-05 0.0 Boxfit
2.190555000000e+04 1.000000000000e+18 1.221557000000e-03 6.107785000000e-05 0.0 Boxfit
2.404131000000e+04 1.000000000000e+18 1.308231000000e-03 6.541155000000e-05 0.0 Boxfit
2.638531000000e+04 1.000000000000e+18 1.383948000000e-03 6.919740000000e-05 0.0 Boxfit
2.895785000000e+04 1.000000000000e+18 1.432088000000e-03 7.160440000000e-05 0.0 Boxfit
3.178120000000e+04 1.000000000000e+18 1.459356000000e-03 7.296780000000e-05 0.0 Boxfit
3.487983000000e+04 1.000000000000e+18 1.494505000000e-03 7.472525000000e-05 0.0 Boxfit
3.828057000000e+04 1.000000000000e+18 1.475168000000e-03 7.375840000000e-05 0.0 Boxfit
4.201288000000e+04 1.000000000000e+18 1.407944000000e-03 7.039720000000e-05 0.0 Boxfit
4.610908000000e+04 1.000000000000e+18 1.323407000000e-03 6.617035000000e-05 0.0 Boxfit
5.060466000000e+04 1.000000000000e+18 1.225071000000e-03 6.125355000000e-05 0.0 Boxfit
5.553855000000e+04 1.000000000000e+18 1.136843000000e-03 5.684215000000e-05 0.0 Boxfit
6.095349000000e+04 1.000000000000e+18 1.056442000000e-03 5.282210000000e-05 0.0 Boxfit
6.689638000000e+04 1.000000000000e+18 9.701256000000e-04 4.850628000000e-05 0.0 Boxfit
7.341870000000e+04 1.000000000000e+18 8.682607000000e-04 4.341303500000e-05 0.0 Boxfit
8.057693000000e+04 1.000000000000e+18 7.950538000000e-04 3.975269000000e-05 0.0 Boxfit
8.843308000000e+04 1.000000000000e+18 7.381458000000e-04 3.690729000000e-05 0.0 Boxfit
9.705520000000e+04 1.000000000000e+18 6.707031000000e-04 3.353515500000e-05 0.0 Boxfit
1.065180000000e+05 1.000000000000e+18 5.999126000000e-04 2.999563000000e-05 0.0 Boxfit
1.169033000000e+05 1.000000000000e+18 5.423135000000e-04 2.711567500000e-05 0.0 Boxfit
1.283013000000e+05 1.000000000000e+18 4.916127000000e-04 2.458063500000e-05 0.0 Boxfit
1.408105000000e+05 1.000000000000e+18 4.409796000000e-04 2.204898000000e-05 0.0 Boxfit
1.545393000000e+05 1.000000000000e+18 3.962460000000e-04 1.981230000000e-05 0.0 Boxfit
1.696067000000e+05 1.000000000000e+18 3.527458000000e-04 1.763729000000e-05 0.0 Boxfit
1.861432000000e+05 1.000000000000e+18 3.145676000000e-04 1.572838000000e-05 0.0 Boxfit
2.042919000000e+05 1.000000000000e+18 2.839370000000e-04 1.419685000000e-05 0.0 Boxfit
2.242101000000e+05 1.000000000000e+18 2.523678000000e-04 1.261839000000e-05 0.0 Boxfit
2.460703000000e+05 1.000000000000e+18 2.225622000000e-04 1.112811000000e-05 0.0 Boxfit
2.700618000000e+05 1.000000000000e+18 1.964710000000e-04 9.823550000000e-06 0.0 Boxfit
2.963925000000e+05 1.000000000000e+18 1.727772000000e-04 8.638860000000e-06 0.0 Boxfit
3.252905000000e+05 1.000000000000e+18 1.508090000000e-04 7.540450000000e-06 0.0 Boxfit
3.570059000000e+05 1.000000000000e+18 1.296956000000e-04 6.484780000000e-06 0.0 Boxfit
3.918135000000e+05 1.000000000000e+18 1.103910000000e-04 5.519550000000e-06 0.0 Boxfit
4.300148000000e+05 1.000000000000e+18 9.282968000000e-05 4.641484000000e-06 0.0 Boxfit
4.719408000000e+05 1.000000000000e+18 7.587575000000e-05 3.793787500000e-06 0.0 Boxfit
5.179544000000e+05 1.000000000000e+18 6.029404000000e-05 3.014702000000e-06 0.0 Boxfit
5.684543000000e+05 1.000000000000e+18 4.707659000000e-05 2.353829500000e-06 0.0 Boxfit
6.238779000000e+05 1.000000000000e+18 3.629731000000e-05 1.814865500000e-06 0.0 Boxfit
6.847052000000e+05 1.000000000000e+18 2.779124000000e-05 1.389562000000e-06 0.0 Boxfit
7.514631000000e+05 1.000000000000e+18 2.115031000000e-05 1.057515500000e-06 0.0 Boxfit
8.247299000000e+05 1.000000000000e+18 1.607618000000e-05 8.038090000000e-07 0.0 Boxfit
9.051400000000e+05 1.000000000000e+18 1.218498000000e-05 6.092490000000e-07 0.0 Boxfit
9.933900000000e+05 1.000000000000e+18 9.201425000000e-06 4.600712500000e-07 0.0 Boxfit
1.090244000000e+06 1.000000000000e+18 6.945949000000e-06 3.472974500000e-07 0.0 Boxfit
1.196542000000e+06 1.000000000000e+18 5.266655000000e-06 2.633327500000e-07 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 3.969012000000e-06 1.984506000000e-07 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 2.999695000000e-06 1.499847500000e-07 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 2.259541000000e-06 1.129770500000e-07 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 1.710472000000e-06 8.552360000000e-08 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 1.294017000000e-06 6.470085000000e-08 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 9.766311000000e-07 4.883155500000e-08 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 7.418013000000e-07 3.709006500000e-08 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 5.616850000000e-07 2.808425000000e-08 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 4.285689000000e-07 2.142844500000e-08 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 3.272741000000e-07 1.636370500000e-08 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 2.510627000000e-07 1.255313500000e-08 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 1.935837000000e-07 9.679185000000e-09 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 1.500490000000e-07 7.502450000000e-09 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 1.173035000000e-07 5.865175000000e-09 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 9.193691000000e-08 4.596845500000e-09 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 7.267476000000e-08 3.633738000000e-09 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 5.761102000000e-08 2.880551000000e-09 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 4.616785000000e-08 2.308392500000e-09 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 3.702559000000e-08 1.851279500000e-09 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 2.994298000000e-08 1.497149000000e-09 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 2.427488000000e-08 1.213744000000e-09 0.0 Boxfit
