# 0.16 1e+52 0.1 0.1 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
2.090991000000e+06 1.000000000000e+09 4.606273000000e+00 2.303136500000e-01 0.0 Boxfit
2.294860000000e+06 1.000000000000e+09 4.452878000000e+00 2.226439000000e-01 0.0 Boxfit
2.518606000000e+06 1.000000000000e+09 4.219768000000e+00 2.109884000000e-01 0.0 Boxfit
2.764167000000e+06 1.000000000000e+09 3.925123000000e+00 1.962561500000e-01 0.0 Boxfit
3.033670000000e+06 1.000000000000e+09 3.519531000000e+00 1.759765500000e-01 0.0 Boxfit
3.329449000000e+06 1.000000000000e+09 3.080962000000e+00 1.540481000000e-01 0.0 Boxfit
3.654066000000e+06 1.000000000000e+09 2.601488000000e+00 1.300744000000e-01 0.0 Boxfit
4.010333000000e+06 1.000000000000e+09 2.094552000000e+00 1.047276000000e-01 0.0 Boxfit
4.401335000000e+06 1.000000000000e+09 1.627623000000e+00 8.138115000000e-02 0.0 Boxfit
4.830460000000e+06 1.000000000000e+09 1.231000000000e+00 6.155000000000e-02 0.0 Boxfit
5.301424000000e+06 1.000000000000e+09 9.335561000000e-01 4.667780500000e-02 0.0 Boxfit
5.818306000000e+06 1.000000000000e+09 7.059212000000e-01 3.529606000000e-02 0.0 Boxfit
6.385584000000e+06 1.000000000000e+09 5.235244000000e-01 2.617622000000e-02 0.0 Boxfit
7.008170000000e+06 1.000000000000e+09 3.849188000000e-01 1.924594000000e-02 0.0 Boxfit
7.691458000000e+06 1.000000000000e+09 2.842913000000e-01 1.421456500000e-02 0.0 Boxfit
8.441366000000e+06 1.000000000000e+09 2.113832000000e-01 1.056916000000e-02 0.0 Boxfit
9.264389000000e+06 1.000000000000e+09 1.548143000000e-01 7.740715000000e-03 0.0 Boxfit
1.016766000000e+07 1.000000000000e+09 1.154196000000e-01 5.770980000000e-03 0.0 Boxfit
1.115899000000e+07 1.000000000000e+09 8.632587000000e-02 4.316293500000e-03 0.0 Boxfit
1.224698000000e+07 1.000000000000e+09 6.423200000000e-02 3.211600000000e-03 0.0 Boxfit
1.344104000000e+07 1.000000000000e+09 4.918055000000e-02 2.459027500000e-03 0.0 Boxfit
1.475153000000e+07 1.000000000000e+09 3.715017000000e-02 1.857508500000e-03 0.0 Boxfit
1.618978000000e+07 1.000000000000e+09 2.870678000000e-02 1.435339000000e-03 0.0 Boxfit
1.776827000000e+07 1.000000000000e+09 2.221709000000e-02 1.110854500000e-03 0.0 Boxfit
1.950065000000e+07 1.000000000000e+09 1.728266000000e-02 8.641330000000e-04 0.0 Boxfit
2.140194000000e+07 1.000000000000e+09 1.356175000000e-02 6.780875000000e-04 0.0 Boxfit
2.348860000000e+07 1.000000000000e+09 1.074796000000e-02 5.373980000000e-04 0.0 Boxfit
2.577871000000e+07 1.000000000000e+09 8.569210000000e-03 4.284605000000e-04 0.0 Boxfit
2.829210000000e+07 1.000000000000e+09 6.873934000000e-03 3.436967000000e-04 0.0 Boxfit
3.105055000000e+07 1.000000000000e+09 5.563837000000e-03 2.781918500000e-04 0.0 Boxfit
3.407794000000e+07 1.000000000000e+09 4.517673000000e-03 2.258836500000e-04 0.0 Boxfit
3.740050000000e+07 1.000000000000e+09 3.703626000000e-03 1.851813000000e-04 0.0 Boxfit
4.104700000000e+07 1.000000000000e+09 3.045816000000e-03 1.522908000000e-04 0.0 Boxfit
4.504903000000e+07 1.000000000000e+09 2.524204000000e-03 1.262102000000e-04 0.0 Boxfit
4.944126000000e+07 1.000000000000e+09 2.095422000000e-03 1.047711000000e-04 0.0 Boxfit
5.426172000000e+07 1.000000000000e+09 1.753477000000e-03 8.767385000000e-05 0.0 Boxfit
5.955217000000e+07 1.000000000000e+09 1.472373000000e-03 7.361865000000e-05 0.0 Boxfit
6.535843000000e+07 1.000000000000e+09 1.243306000000e-03 6.216530000000e-05 0.0 Boxfit
7.173080000000e+07 1.000000000000e+09 1.051636000000e-03 5.258180000000e-05 0.0 Boxfit
7.872446000000e+07 1.000000000000e+09 8.958303000000e-04 4.479151500000e-05 0.0 Boxfit
8.640000000000e+07 1.000000000000e+09 7.637669000000e-04 3.818834500000e-05 0.0 Boxfit
2.404131000000e+04 1.000000000000e+14 8.583185000000e-06 4.291592500000e-07 0.0 Boxfit
2.638531000000e+04 1.000000000000e+14 2.935551000000e-04 1.467775500000e-05 0.0 Boxfit
2.895785000000e+04 1.000000000000e+14 6.226036000000e-04 3.113018000000e-05 0.0 Boxfit
3.178120000000e+04 1.000000000000e+14 8.507514000000e-04 4.253757000000e-05 0.0 Boxfit
3.487983000000e+04 1.000000000000e+14 1.530171000000e-03 7.650855000000e-05 0.0 Boxfit
3.828057000000e+04 1.000000000000e+14 2.909177000000e-03 1.454588500000e-04 0.0 Boxfit
4.201288000000e+04 1.000000000000e+14 3.695832000000e-03 1.847916000000e-04 0.0 Boxfit
4.610908000000e+04 1.000000000000e+14 5.258313000000e-03 2.629156500000e-04 0.0 Boxfit
5.060466000000e+04 1.000000000000e+14 6.312907000000e-03 3.156453500000e-04 0.0 Boxfit
5.553855000000e+04 1.000000000000e+14 9.348654000000e-03 4.674327000000e-04 0.0 Boxfit
6.095349000000e+04 1.000000000000e+14 1.316951000000e-02 6.584755000000e-04 0.0 Boxfit
6.689638000000e+04 1.000000000000e+14 1.565670000000e-02 7.828350000000e-04 0.0 Boxfit
7.341870000000e+04 1.000000000000e+14 2.051449000000e-02 1.025724500000e-03 0.0 Boxfit
8.057693000000e+04 1.000000000000e+14 2.498713000000e-02 1.249356500000e-03 0.0 Boxfit
8.843308000000e+04 1.000000000000e+14 3.184758000000e-02 1.592379000000e-03 0.0 Boxfit
9.705520000000e+04 1.000000000000e+14 3.799846000000e-02 1.899923000000e-03 0.0 Boxfit
1.065180000000e+05 1.000000000000e+14 4.365446000000e-02 2.182723000000e-03 0.0 Boxfit
1.169033000000e+05 1.000000000000e+14 5.039007000000e-02 2.519503500000e-03 0.0 Boxfit
1.283013000000e+05 1.000000000000e+14 5.370885000000e-02 2.685442500000e-03 0.0 Boxfit
1.408105000000e+05 1.000000000000e+14 5.576476000000e-02 2.788238000000e-03 0.0 Boxfit
1.545393000000e+05 1.000000000000e+14 5.517489000000e-02 2.758744500000e-03 0.0 Boxfit
1.696067000000e+05 1.000000000000e+14 5.325975000000e-02 2.662987500000e-03 0.0 Boxfit
1.861432000000e+05 1.000000000000e+14 5.011503000000e-02 2.505751500000e-03 0.0 Boxfit
2.042919000000e+05 1.000000000000e+14 4.866690000000e-02 2.433345000000e-03 0.0 Boxfit
2.242101000000e+05 1.000000000000e+14 4.689940000000e-02 2.344970000000e-03 0.0 Boxfit
2.460703000000e+05 1.000000000000e+14 4.478356000000e-02 2.239178000000e-03 0.0 Boxfit
2.700618000000e+05 1.000000000000e+14 4.152440000000e-02 2.076220000000e-03 0.0 Boxfit
2.963925000000e+05 1.000000000000e+14 3.985595000000e-02 1.992797500000e-03 0.0 Boxfit
3.252905000000e+05 1.000000000000e+14 3.749468000000e-02 1.874734000000e-03 0.0 Boxfit
3.570059000000e+05 1.000000000000e+14 3.583481000000e-02 1.791740500000e-03 0.0 Boxfit
3.918135000000e+05 1.000000000000e+14 3.409606000000e-02 1.704803000000e-03 0.0 Boxfit
4.300148000000e+05 1.000000000000e+14 3.226240000000e-02 1.613120000000e-03 0.0 Boxfit
4.719408000000e+05 1.000000000000e+14 3.037632000000e-02 1.518816000000e-03 0.0 Boxfit
5.179544000000e+05 1.000000000000e+14 2.877654000000e-02 1.438827000000e-03 0.0 Boxfit
5.684543000000e+05 1.000000000000e+14 2.725958000000e-02 1.362979000000e-03 0.0 Boxfit
6.238779000000e+05 1.000000000000e+14 2.517847000000e-02 1.258923500000e-03 0.0 Boxfit
6.847052000000e+05 1.000000000000e+14 2.379466000000e-02 1.189733000000e-03 0.0 Boxfit
7.514631000000e+05 1.000000000000e+14 2.232046000000e-02 1.116023000000e-03 0.0 Boxfit
8.247299000000e+05 1.000000000000e+14 2.087490000000e-02 1.043745000000e-03 0.0 Boxfit
9.051400000000e+05 1.000000000000e+14 1.932901000000e-02 9.664505000000e-04 0.0 Boxfit
9.933900000000e+05 1.000000000000e+14 1.795778000000e-02 8.978890000000e-04 0.0 Boxfit
1.090244000000e+06 1.000000000000e+14 1.656675000000e-02 8.283375000000e-04 0.0 Boxfit
1.196542000000e+06 1.000000000000e+14 1.524316000000e-02 7.621580000000e-04 0.0 Boxfit
1.313203000000e+06 1.000000000000e+14 1.396663000000e-02 6.983315000000e-04 0.0 Boxfit
1.441239000000e+06 1.000000000000e+14 1.270854000000e-02 6.354270000000e-04 0.0 Boxfit
1.581758000000e+06 1.000000000000e+14 1.148012000000e-02 5.740060000000e-04 0.0 Boxfit
1.735977000000e+06 1.000000000000e+14 1.029137000000e-02 5.145685000000e-04 0.0 Boxfit
1.905233000000e+06 1.000000000000e+14 9.189733000000e-03 4.594866500000e-04 0.0 Boxfit
2.090991000000e+06 1.000000000000e+14 8.090770000000e-03 4.045385000000e-04 0.0 Boxfit
2.294860000000e+06 1.000000000000e+14 7.023865000000e-03 3.511932500000e-04 0.0 Boxfit
2.518606000000e+06 1.000000000000e+14 5.991762000000e-03 2.995881000000e-04 0.0 Boxfit
2.764167000000e+06 1.000000000000e+14 5.038968000000e-03 2.519484000000e-04 0.0 Boxfit
3.033670000000e+06 1.000000000000e+14 4.134720000000e-03 2.067360000000e-04 0.0 Boxfit
3.329449000000e+06 1.000000000000e+14 3.357693000000e-03 1.678846500000e-04 0.0 Boxfit
3.654066000000e+06 1.000000000000e+14 2.693607000000e-03 1.346803500000e-04 0.0 Boxfit
4.010333000000e+06 1.000000000000e+14 2.121624000000e-03 1.060812000000e-04 0.0 Boxfit
4.401335000000e+06 1.000000000000e+14 1.638629000000e-03 8.193145000000e-05 0.0 Boxfit
4.830460000000e+06 1.000000000000e+14 1.236188000000e-03 6.180940000000e-05 0.0 Boxfit
5.301424000000e+06 1.000000000000e+14 9.361537000000e-04 4.680768500000e-05 0.0 Boxfit
5.818306000000e+06 1.000000000000e+14 7.071818000000e-04 3.535909000000e-05 0.0 Boxfit
6.385584000000e+06 1.000000000000e+14 5.240905000000e-04 2.620452500000e-05 0.0 Boxfit
7.008170000000e+06 1.000000000000e+14 3.851745000000e-04 1.925872500000e-05 0.0 Boxfit
7.691458000000e+06 1.000000000000e+14 2.844084000000e-04 1.422042000000e-05 0.0 Boxfit
8.441366000000e+06 1.000000000000e+14 2.114356000000e-04 1.057178000000e-05 0.0 Boxfit
9.264389000000e+06 1.000000000000e+14 1.548370000000e-04 7.741850000000e-06 0.0 Boxfit
1.016766000000e+07 1.000000000000e+14 1.154302000000e-04 5.771510000000e-06 0.0 Boxfit
1.115899000000e+07 1.000000000000e+14 8.633065000000e-05 4.316532500000e-06 0.0 Boxfit
1.224698000000e+07 1.000000000000e+14 6.423422000000e-05 3.211711000000e-06 0.0 Boxfit
1.344104000000e+07 1.000000000000e+14 4.918162000000e-05 2.459081000000e-06 0.0 Boxfit
1.475153000000e+07 1.000000000000e+14 3.715069000000e-05 1.857534500000e-06 0.0 Boxfit
1.618978000000e+07 1.000000000000e+14 2.870704000000e-05 1.435352000000e-06 0.0 Boxfit
1.776827000000e+07 1.000000000000e+14 2.221722000000e-05 1.110861000000e-06 0.0 Boxfit
1.950065000000e+07 1.000000000000e+14 1.728272000000e-05 8.641360000000e-07 0.0 Boxfit
2.140194000000e+07 1.000000000000e+14 1.356178000000e-05 6.780890000000e-07 0.0 Boxfit
2.348860000000e+07 1.000000000000e+14 1.074798000000e-05 5.373990000000e-07 0.0 Boxfit
2.577871000000e+07 1.000000000000e+14 8.569221000000e-06 4.284610500000e-07 0.0 Boxfit
2.829210000000e+07 1.000000000000e+14 6.873940000000e-06 3.436970000000e-07 0.0 Boxfit
3.105055000000e+07 1.000000000000e+14 5.563841000000e-06 2.781920500000e-07 0.0 Boxfit
3.407794000000e+07 1.000000000000e+14 4.517684000000e-06 2.258842000000e-07 0.0 Boxfit
3.740050000000e+07 1.000000000000e+14 3.703632000000e-06 1.851816000000e-07 0.0 Boxfit
4.104700000000e+07 1.000000000000e+14 3.045825000000e-06 1.522912500000e-07 0.0 Boxfit
4.504903000000e+07 1.000000000000e+14 2.524210000000e-06 1.262105000000e-07 0.0 Boxfit
4.944126000000e+07 1.000000000000e+14 2.095431000000e-06 1.047715500000e-07 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 1.753503000000e-06 8.767515000000e-08 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 1.472379000000e-06 7.361895000000e-08 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 1.243311000000e-06 6.216555000000e-08 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 1.051797000000e-06 5.258985000000e-08 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 8.958469000000e-07 4.479234500000e-08 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 7.637978000000e-07 3.818989000000e-08 0.0 Boxfit
2.404131000000e+04 1.000000000000e+18 3.417027000000e-08 1.708513500000e-09 0.0 Boxfit
2.638531000000e+04 1.000000000000e+18 8.115208000000e-07 4.057604000000e-08 0.0 Boxfit
2.895785000000e+04 1.000000000000e+18 1.750554000000e-06 8.752770000000e-08 0.0 Boxfit
3.178120000000e+04 1.000000000000e+18 2.853203000000e-06 1.426601500000e-07 0.0 Boxfit
3.487983000000e+04 1.000000000000e+18 5.062578000000e-06 2.531289000000e-07 0.0 Boxfit
3.828057000000e+04 1.000000000000e+18 7.964652000000e-06 3.982326000000e-07 0.0 Boxfit
4.201288000000e+04 1.000000000000e+18 1.126730000000e-05 5.633650000000e-07 0.0 Boxfit
4.610908000000e+04 1.000000000000e+18 1.604261000000e-05 8.021305000000e-07 0.0 Boxfit
5.060466000000e+04 1.000000000000e+18 2.021568000000e-05 1.010784000000e-06 0.0 Boxfit
5.553855000000e+04 1.000000000000e+18 2.851826000000e-05 1.425913000000e-06 0.0 Boxfit
6.095349000000e+04 1.000000000000e+18 3.908515000000e-05 1.954257500000e-06 0.0 Boxfit
6.689638000000e+04 1.000000000000e+18 4.828847000000e-05 2.414423500000e-06 0.0 Boxfit
7.341870000000e+04 1.000000000000e+18 6.176576000000e-05 3.088288000000e-06 0.0 Boxfit
8.057693000000e+04 1.000000000000e+18 7.634230000000e-05 3.817115000000e-06 0.0 Boxfit
8.843308000000e+04 1.000000000000e+18 9.489514000000e-05 4.744757000000e-06 0.0 Boxfit
9.705520000000e+04 1.000000000000e+18 1.120310000000e-04 5.601550000000e-06 0.0 Boxfit
1.065180000000e+05 1.000000000000e+18 1.286492000000e-04 6.432460000000e-06 0.0 Boxfit
1.169033000000e+05 1.000000000000e+18 1.473472000000e-04 7.367360000000e-06 0.0 Boxfit
1.283013000000e+05 1.000000000000e+18 1.576740000000e-04 7.883700000000e-06 0.0 Boxfit
1.408105000000e+05 1.000000000000e+18 1.654321000000e-04 8.271605000000e-06 0.0 Boxfit
1.545393000000e+05 1.000000000000e+18 1.668596000000e-04 8.342980000000e-06 0.0 Boxfit
1.696067000000e+05 1.000000000000e+18 1.634941000000e-04 8.174705000000e-06 0.0 Boxfit
1.861432000000e+05 1.000000000000e+18 1.569191000000e-04 7.845955000000e-06 0.0 Boxfit
2.042919000000e+05 1.000000000000e+18 1.531721000000e-04 7.658605000000e-06 0.0 Boxfit
2.242101000000e+05 1.000000000000e+18 1.478550000000e-04 7.392750000000e-06 0.0 Boxfit
2.460703000000e+05 1.000000000000e+18 1.415979000000e-04 7.079895000000e-06 0.0 Boxfit
2.700618000000e+05 1.000000000000e+18 1.334469000000e-04 6.672345000000e-06 0.0 Boxfit
2.963925000000e+05 1.000000000000e+18 1.277295000000e-04 6.386475000000e-06 0.0 Boxfit
3.252905000000e+05 1.000000000000e+18 1.208323000000e-04 6.041615000000e-06 0.0 Boxfit
3.570059000000e+05 1.000000000000e+18 1.144516000000e-04 5.722580000000e-06 0.0 Boxfit
3.918135000000e+05 1.000000000000e+18 1.080226000000e-04 5.401130000000e-06 0.0 Boxfit
4.300148000000e+05 1.000000000000e+18 1.020294000000e-04 5.101470000000e-06 0.0 Boxfit
4.719408000000e+05 1.000000000000e+18 9.524112000000e-05 4.762056000000e-06 0.0 Boxfit
5.179544000000e+05 1.000000000000e+18 8.899701000000e-05 4.449850500000e-06 0.0 Boxfit
5.684543000000e+05 1.000000000000e+18 8.323344000000e-05 4.161672000000e-06 0.0 Boxfit
6.238779000000e+05 1.000000000000e+18 7.660971000000e-05 3.830485500000e-06 0.0 Boxfit
6.847052000000e+05 1.000000000000e+18 7.074363000000e-05 3.537181500000e-06 0.0 Boxfit
7.514631000000e+05 1.000000000000e+18 6.518125000000e-05 3.259062500000e-06 0.0 Boxfit
8.247299000000e+05 1.000000000000e+18 5.960177000000e-05 2.980088500000e-06 0.0 Boxfit
9.051400000000e+05 1.000000000000e+18 5.415773000000e-05 2.707886500000e-06 0.0 Boxfit
9.933900000000e+05 1.000000000000e+18 4.920273000000e-05 2.460136500000e-06 0.0 Boxfit
1.090244000000e+06 1.000000000000e+18 4.435602000000e-05 2.217801000000e-06 0.0 Boxfit
1.196542000000e+06 1.000000000000e+18 3.978475000000e-05 1.989237500000e-06 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 3.555814000000e-05 1.777907000000e-06 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 3.154789000000e-05 1.577394500000e-06 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 2.776084000000e-05 1.388042000000e-06 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 2.426069000000e-05 1.213034500000e-06 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 2.111233000000e-05 1.055616500000e-06 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 1.810688000000e-05 9.053440000000e-07 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 1.534059000000e-05 7.670295000000e-07 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 1.275695000000e-05 6.378475000000e-07 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 1.045680000000e-05 5.228400000000e-07 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 8.396648000000e-06 4.198324000000e-07 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 6.669814000000e-06 3.334907000000e-07 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 5.241495000000e-06 2.620747500000e-07 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 4.052747000000e-06 2.026373500000e-07 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 3.087922000000e-06 1.543961000000e-07 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 2.315933000000e-06 1.157966500000e-07 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 1.742370000000e-06 8.711850000000e-08 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 1.313177000000e-06 6.565885000000e-08 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 9.806472000000e-07 4.903236000000e-08 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 7.316797000000e-07 3.658398500000e-08 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 5.499070000000e-07 2.749535000000e-08 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 4.167224000000e-07 2.083612000000e-08 0.0 Boxfit
9.264389000000e+06 1.000000000000e+18 3.144692000000e-07 1.572346000000e-08 0.0 Boxfit
1.016766000000e+07 1.000000000000e+18 2.410794000000e-07 1.205397000000e-08 0.0 Boxfit
1.115899000000e+07 1.000000000000e+18 1.858860000000e-07 9.294300000000e-09 0.0 Boxfit
1.224698000000e+07 1.000000000000e+18 1.436098000000e-07 7.180490000000e-09 0.0 Boxfit
1.344104000000e+07 1.000000000000e+18 1.132774000000e-07 5.663870000000e-09 0.0 Boxfit
1.475153000000e+07 1.000000000000e+18 8.898964000000e-08 4.449482000000e-09 0.0 Boxfit
1.618978000000e+07 1.000000000000e+18 7.109280000000e-08 3.554640000000e-09 0.0 Boxfit
1.776827000000e+07 1.000000000000e+18 5.702311000000e-08 2.851155500000e-09 0.0 Boxfit
1.950065000000e+07 1.000000000000e+18 4.603266000000e-08 2.301633000000e-09 0.0 Boxfit
2.140194000000e+07 1.000000000000e+18 3.743367000000e-08 1.871683500000e-09 0.0 Boxfit
2.348860000000e+07 1.000000000000e+18 3.070115000000e-08 1.535057500000e-09 0.0 Boxfit
2.577871000000e+07 1.000000000000e+18 2.532378000000e-08 1.266189000000e-09 0.0 Boxfit
2.829210000000e+07 1.000000000000e+18 2.100064000000e-08 1.050032000000e-09 0.0 Boxfit
3.105055000000e+07 1.000000000000e+18 1.753237000000e-08 8.766185000000e-10 0.0 Boxfit
3.407794000000e+07 1.000000000000e+18 1.468266000000e-08 7.341330000000e-10 0.0 Boxfit
3.740050000000e+07 1.000000000000e+18 1.237621000000e-08 6.188105000000e-10 0.0 Boxfit
4.104700000000e+07 1.000000000000e+18 1.045708000000e-08 5.228540000000e-10 0.0 Boxfit
4.504903000000e+07 1.000000000000e+18 8.877110000000e-09 4.438555000000e-10 0.0 Boxfit
4.944126000000e+07 1.000000000000e+18 7.542821000000e-09 3.771410500000e-10 0.0 Boxfit
5.426172000000e+07 1.000000000000e+18 6.439334000000e-09 3.219667000000e-10 0.0 Boxfit
5.955217000000e+07 1.000000000000e+18 5.506044000000e-09 2.753022000000e-10 0.0 Boxfit
6.535843000000e+07 1.000000000000e+18 4.721797000000e-09 2.360898500000e-10 0.0 Boxfit
7.173080000000e+07 1.000000000000e+18 4.048738000000e-09 2.024369000000e-10 0.0 Boxfit
7.872446000000e+07 1.000000000000e+18 3.486283000000e-09 1.743141500000e-10 0.0 Boxfit
8.640000000000e+07 1.000000000000e+18 2.999327000000e-09 1.499663500000e-10 0.0 Boxfit
