# 0.0 1e+52 0.1 0.1 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
6.689638000000e+04 1.000000000000e+09 7.064404000000e+00 3.532202000000e-01 0.0 Boxfit
7.341870000000e+04 1.000000000000e+09 7.345061000000e+00 3.672530500000e-01 0.0 Boxfit
8.057693000000e+04 1.000000000000e+09 7.653189000000e+00 3.826594500000e-01 0.0 Boxfit
8.843308000000e+04 1.000000000000e+09 8.015429000000e+00 4.007714500000e-01 0.0 Boxfit
9.705520000000e+04 1.000000000000e+09 8.400199000000e+00 4.200099500000e-01 0.0 Boxfit
1.065180000000e+05 1.000000000000e+09 8.814047000000e+00 4.407023500000e-01 0.0 Boxfit
1.169033000000e+05 1.000000000000e+09 9.286152000000e+00 4.643076000000e-01 0.0 Boxfit
1.283013000000e+05 1.000000000000e+09 9.824110000000e+00 4.912055000000e-01 0.0 Boxfit
1.408105000000e+05 1.000000000000e+09 1.036349000000e+01 5.181745000000e-01 0.0 Boxfit
1.545393000000e+05 1.000000000000e+09 1.092825000000e+01 5.464125000000e-01 0.0 Boxfit
1.696067000000e+05 1.000000000000e+09 1.156637000000e+01 5.783185000000e-01 0.0 Boxfit
1.861432000000e+05 1.000000000000e+09 1.218876000000e+01 6.094380000000e-01 0.0 Boxfit
2.042919000000e+05 1.000000000000e+09 1.289907000000e+01 6.449535000000e-01 0.0 Boxfit
2.242101000000e+05 1.000000000000e+09 1.361669000000e+01 6.808345000000e-01 0.0 Boxfit
2.460703000000e+05 1.000000000000e+09 1.434589000000e+01 7.172945000000e-01 0.0 Boxfit
2.700618000000e+05 1.000000000000e+09 1.504177000000e+01 7.520885000000e-01 0.0 Boxfit
2.963925000000e+05 1.000000000000e+09 1.559597000000e+01 7.797985000000e-01 0.0 Boxfit
3.252905000000e+05 1.000000000000e+09 1.610417000000e+01 8.052085000000e-01 0.0 Boxfit
3.570059000000e+05 1.000000000000e+09 1.659579000000e+01 8.297895000000e-01 0.0 Boxfit
3.918135000000e+05 1.000000000000e+09 1.693268000000e+01 8.466340000000e-01 0.0 Boxfit
4.300148000000e+05 1.000000000000e+09 1.710700000000e+01 8.553500000000e-01 0.0 Boxfit
4.719408000000e+05 1.000000000000e+09 1.717972000000e+01 8.589860000000e-01 0.0 Boxfit
5.179544000000e+05 1.000000000000e+09 1.716367000000e+01 8.581835000000e-01 0.0 Boxfit
5.684543000000e+05 1.000000000000e+09 1.714471000000e+01 8.572355000000e-01 0.0 Boxfit
6.238779000000e+05 1.000000000000e+09 1.710672000000e+01 8.553360000000e-01 0.0 Boxfit
6.847052000000e+05 1.000000000000e+09 1.700307000000e+01 8.501535000000e-01 0.0 Boxfit
7.514631000000e+05 1.000000000000e+09 1.681657000000e+01 8.408285000000e-01 0.0 Boxfit
8.247299000000e+05 1.000000000000e+09 1.645491000000e+01 8.227455000000e-01 0.0 Boxfit
9.051400000000e+05 1.000000000000e+09 1.583456000000e+01 7.917280000000e-01 0.0 Boxfit
9.933900000000e+05 1.000000000000e+09 1.493337000000e+01 7.466685000000e-01 0.0 Boxfit
1.090244000000e+06 1.000000000000e+09 1.365029000000e+01 6.825145000000e-01 0.0 Boxfit
1.196542000000e+06 1.000000000000e+09 1.201832000000e+01 6.009160000000e-01 0.0 Boxfit
1.313203000000e+06 1.000000000000e+09 1.018241000000e+01 5.091205000000e-01 0.0 Boxfit
1.441239000000e+06 1.000000000000e+09 8.397816000000e+00 4.198908000000e-01 0.0 Boxfit
1.581758000000e+06 1.000000000000e+09 6.847049000000e+00 3.423524500000e-01 0.0 Boxfit
1.735977000000e+06 1.000000000000e+09 5.528428000000e+00 2.764214000000e-01 0.0 Boxfit
1.905233000000e+06 1.000000000000e+09 4.444700000000e+00 2.222350000000e-01 0.0 Boxfit
2.090991000000e+06 1.000000000000e+09 3.555710000000e+00 1.777855000000e-01 0.0 Boxfit
2.294860000000e+06 1.000000000000e+09 2.827495000000e+00 1.413747500000e-01 0.0 Boxfit
2.518606000000e+06 1.000000000000e+09 2.240657000000e+00 1.120328500000e-01 0.0 Boxfit
2.764167000000e+06 1.000000000000e+09 1.762229000000e+00 8.811145000000e-02 0.0 Boxfit
3.033670000000e+06 1.000000000000e+09 1.380438000000e+00 6.902190000000e-02 0.0 Boxfit
3.329449000000e+06 1.000000000000e+09 1.079973000000e+00 5.399865000000e-02 0.0 Boxfit
3.654066000000e+06 1.000000000000e+09 8.435808000000e-01 4.217904000000e-02 0.0 Boxfit
4.010333000000e+06 1.000000000000e+09 6.573935000000e-01 3.286967500000e-02 0.0 Boxfit
4.401335000000e+06 1.000000000000e+09 5.132828000000e-01 2.566414000000e-02 0.0 Boxfit
4.830460000000e+06 1.000000000000e+09 4.002162000000e-01 2.001081000000e-02 0.0 Boxfit
5.301424000000e+06 1.000000000000e+09 3.121998000000e-01 1.560999000000e-02 0.0 Boxfit
5.818306000000e+06 1.000000000000e+09 2.446420000000e-01 1.223210000000e-02 0.0 Boxfit
6.385584000000e+06 1.000000000000e+09 1.911760000000e-01 9.558800000000e-03 0.0 Boxfit
7.008170000000e+06 1.000000000000e+09 1.498636000000e-01 7.493180000000e-03 0.0 Boxfit
7.691458000000e+06 1.000000000000e+09 1.178015000000e-01 5.890075000000e-03 0.0 Boxfit
8.441366000000e+06 1.000000000000e+09 9.266511000000e-02 4.633255500000e-03 0.0 Boxfit
9.264389000000e+06 1.000000000000e+09 7.330644000000e-02 3.665322000000e-03 0.0 Boxfit
1.016766000000e+07 1.000000000000e+09 5.806789000000e-02 2.903394500000e-03 0.0 Boxfit
1.115899000000e+07 1.000000000000e+09 4.606610000000e-02 2.303305000000e-03 0.0 Boxfit
1.224698000000e+07 1.000000000000e+09 3.663598000000e-02 1.831799000000e-03 0.0 Boxfit
1.344104000000e+07 1.000000000000e+09 2.925029000000e-02 1.462514500000e-03 0.0 Boxfit
1.475153000000e+07 1.000000000000e+09 2.351761000000e-02 1.175880500000e-03 0.0 Boxfit
1.618978000000e+07 1.000000000000e+09 1.889341000000e-02 9.446705000000e-04 0.0 Boxfit
1.776827000000e+07 1.000000000000e+09 1.525207000000e-02 7.626035000000e-04 0.0 Boxfit
1.950065000000e+07 1.000000000000e+09 1.236327000000e-02 6.181635000000e-04 0.0 Boxfit
2.140194000000e+07 1.000000000000e+09 1.004426000000e-02 5.022130000000e-04 0.0 Boxfit
2.348860000000e+07 1.000000000000e+09 8.232572000000e-03 4.116286000000e-04 0.0 Boxfit
2.577871000000e+07 1.000000000000e+09 6.755239000000e-03 3.377619500000e-04 0.0 Boxfit
2.829210000000e+07 1.000000000000e+09 5.577252000000e-03 2.788626000000e-04 0.0 Boxfit
3.105055000000e+07 1.000000000000e+09 4.600965000000e-03 2.300482500000e-04 0.0 Boxfit
3.407794000000e+07 1.000000000000e+09 3.821499000000e-03 1.910749500000e-04 0.0 Boxfit
3.740050000000e+07 1.000000000000e+09 3.191327000000e-03 1.595663500000e-04 0.0 Boxfit
4.104700000000e+07 1.000000000000e+09 2.672163000000e-03 1.336081500000e-04 0.0 Boxfit
4.504903000000e+07 1.000000000000e+09 2.242922000000e-03 1.121461000000e-04 0.0 Boxfit
4.944126000000e+07 1.000000000000e+09 1.893379000000e-03 9.466895000000e-05 0.0 Boxfit
5.426172000000e+07 1.000000000000e+09 1.600288000000e-03 8.001440000000e-05 0.0 Boxfit
5.955217000000e+07 1.000000000000e+09 1.356783000000e-03 6.783915000000e-05 0.0 Boxfit
6.535843000000e+07 1.000000000000e+09 1.153337000000e-03 5.766685000000e-05 0.0 Boxfit
7.173080000000e+07 1.000000000000e+09 9.877762000000e-04 4.938881000000e-05 0.0 Boxfit
7.872446000000e+07 1.000000000000e+09 8.477502000000e-04 4.238751000000e-05 0.0 Boxfit
8.640000000000e+07 1.000000000000e+09 7.274812000000e-04 3.637406000000e-05 0.0 Boxfit
8.640000000000e+03 1.000000000000e+14 1.661863000000e+01 8.309315000000e-01 0.0 Boxfit
9.482389000000e+03 1.000000000000e+14 1.523124000000e+01 7.615620000000e-01 0.0 Boxfit
1.040691000000e+04 1.000000000000e+14 1.391934000000e+01 6.959670000000e-01 0.0 Boxfit
1.142157000000e+04 1.000000000000e+14 1.236632000000e+01 6.183160000000e-01 0.0 Boxfit
1.253516000000e+04 1.000000000000e+14 1.144520000000e+01 5.722600000000e-01 0.0 Boxfit
1.375732000000e+04 1.000000000000e+14 1.042651000000e+01 5.213255000000e-01 0.0 Boxfit
1.509865000000e+04 1.000000000000e+14 9.341238000000e+00 4.670619000000e-01 0.0 Boxfit
1.657074000000e+04 1.000000000000e+14 8.417238000000e+00 4.208619000000e-01 0.0 Boxfit
1.818637000000e+04 1.000000000000e+14 7.552455000000e+00 3.776227500000e-01 0.0 Boxfit
1.995952000000e+04 1.000000000000e+14 6.860086000000e+00 3.430043000000e-01 0.0 Boxfit
2.190555000000e+04 1.000000000000e+14 6.168805000000e+00 3.084402500000e-01 0.0 Boxfit
2.404131000000e+04 1.000000000000e+14 5.562660000000e+00 2.781330000000e-01 0.0 Boxfit
2.638531000000e+04 1.000000000000e+14 4.884120000000e+00 2.442060000000e-01 0.0 Boxfit
2.895785000000e+04 1.000000000000e+14 4.368969000000e+00 2.184484500000e-01 0.0 Boxfit
3.178120000000e+04 1.000000000000e+14 4.007106000000e+00 2.003553000000e-01 0.0 Boxfit
3.487983000000e+04 1.000000000000e+14 3.552571000000e+00 1.776285500000e-01 0.0 Boxfit
3.828057000000e+04 1.000000000000e+14 3.150655000000e+00 1.575327500000e-01 0.0 Boxfit
4.201288000000e+04 1.000000000000e+14 2.833079000000e+00 1.416539500000e-01 0.0 Boxfit
4.610908000000e+04 1.000000000000e+14 2.511650000000e+00 1.255825000000e-01 0.0 Boxfit
5.060466000000e+04 1.000000000000e+14 2.261201000000e+00 1.130600500000e-01 0.0 Boxfit
5.553855000000e+04 1.000000000000e+14 2.014568000000e+00 1.007284000000e-01 0.0 Boxfit
6.095349000000e+04 1.000000000000e+14 1.807309000000e+00 9.036545000000e-02 0.0 Boxfit
6.689638000000e+04 1.000000000000e+14 1.612042000000e+00 8.060210000000e-02 0.0 Boxfit
7.341870000000e+04 1.000000000000e+14 1.437316000000e+00 7.186580000000e-02 0.0 Boxfit
8.057693000000e+04 1.000000000000e+14 1.286916000000e+00 6.434580000000e-02 0.0 Boxfit
8.843308000000e+04 1.000000000000e+14 1.159459000000e+00 5.797295000000e-02 0.0 Boxfit
9.705520000000e+04 1.000000000000e+14 1.038276000000e+00 5.191380000000e-02 0.0 Boxfit
1.065180000000e+05 1.000000000000e+14 9.364869000000e-01 4.682434500000e-02 0.0 Boxfit
1.169033000000e+05 1.000000000000e+14 8.484530000000e-01 4.242265000000e-02 0.0 Boxfit
1.283013000000e+05 1.000000000000e+14 7.636663000000e-01 3.818331500000e-02 0.0 Boxfit
1.408105000000e+05 1.000000000000e+14 6.914233000000e-01 3.457116500000e-02 0.0 Boxfit
1.545393000000e+05 1.000000000000e+14 6.136979000000e-01 3.068489500000e-02 0.0 Boxfit
1.696067000000e+05 1.000000000000e+14 5.640647000000e-01 2.820323500000e-02 0.0 Boxfit
1.861432000000e+05 1.000000000000e+14 5.034642000000e-01 2.517321000000e-02 0.0 Boxfit
2.042919000000e+05 1.000000000000e+14 4.569192000000e-01 2.284596000000e-02 0.0 Boxfit
2.242101000000e+05 1.000000000000e+14 4.061586000000e-01 2.030793000000e-02 0.0 Boxfit
2.460703000000e+05 1.000000000000e+14 3.601284000000e-01 1.800642000000e-02 0.0 Boxfit
2.700618000000e+05 1.000000000000e+14 3.043458000000e-01 1.521729000000e-02 0.0 Boxfit
2.963925000000e+05 1.000000000000e+14 2.469204000000e-01 1.234602000000e-02 0.0 Boxfit
3.252905000000e+05 1.000000000000e+14 2.071885000000e-01 1.035942500000e-02 0.0 Boxfit
3.570059000000e+05 1.000000000000e+14 1.734277000000e-01 8.671385000000e-03 0.0 Boxfit
3.918135000000e+05 1.000000000000e+14 1.440584000000e-01 7.202920000000e-03 0.0 Boxfit
4.300148000000e+05 1.000000000000e+14 1.190222000000e-01 5.951110000000e-03 0.0 Boxfit
4.719408000000e+05 1.000000000000e+14 9.790501000000e-02 4.895250500000e-03 0.0 Boxfit
5.179544000000e+05 1.000000000000e+14 8.012563000000e-02 4.006281500000e-03 0.0 Boxfit
5.684543000000e+05 1.000000000000e+14 6.566331000000e-02 3.283165500000e-03 0.0 Boxfit
6.238779000000e+05 1.000000000000e+14 5.389441000000e-02 2.694720500000e-03 0.0 Boxfit
6.847052000000e+05 1.000000000000e+14 4.420385000000e-02 2.210192500000e-03 0.0 Boxfit
7.514631000000e+05 1.000000000000e+14 3.629894000000e-02 1.814947000000e-03 0.0 Boxfit
8.247299000000e+05 1.000000000000e+14 2.972025000000e-02 1.486012500000e-03 0.0 Boxfit
9.051400000000e+05 1.000000000000e+14 2.427274000000e-02 1.213637000000e-03 0.0 Boxfit
9.933900000000e+05 1.000000000000e+14 1.980611000000e-02 9.903055000000e-04 0.0 Boxfit
1.090244000000e+06 1.000000000000e+14 1.616692000000e-02 8.083460000000e-04 0.0 Boxfit
1.196542000000e+06 1.000000000000e+14 1.314085000000e-02 6.570425000000e-04 0.0 Boxfit
1.313203000000e+06 1.000000000000e+14 1.066119000000e-02 5.330595000000e-04 0.0 Boxfit
1.441239000000e+06 1.000000000000e+14 8.618726000000e-03 4.309363000000e-04 0.0 Boxfit
1.581758000000e+06 1.000000000000e+14 6.950964000000e-03 3.475482000000e-04 0.0 Boxfit
1.735977000000e+06 1.000000000000e+14 5.578665000000e-03 2.789332500000e-04 0.0 Boxfit
1.905233000000e+06 1.000000000000e+14 4.470676000000e-03 2.235338000000e-04 0.0 Boxfit
2.090991000000e+06 1.000000000000e+14 3.569844000000e-03 1.784922000000e-04 0.0 Boxfit
2.294860000000e+06 1.000000000000e+14 2.835413000000e-03 1.417706500000e-04 0.0 Boxfit
2.518606000000e+06 1.000000000000e+14 2.245136000000e-03 1.122568000000e-04 0.0 Boxfit
2.764167000000e+06 1.000000000000e+14 1.764761000000e-03 8.823805000000e-05 0.0 Boxfit
3.033670000000e+06 1.000000000000e+14 1.381857000000e-03 6.909285000000e-05 0.0 Boxfit
3.329449000000e+06 1.000000000000e+14 1.080766000000e-03 5.403830000000e-05 0.0 Boxfit
3.654066000000e+06 1.000000000000e+14 8.440234000000e-04 4.220117000000e-05 0.0 Boxfit
4.010333000000e+06 1.000000000000e+14 6.576395000000e-04 3.288197500000e-05 0.0 Boxfit
4.401335000000e+06 1.000000000000e+14 5.134200000000e-04 2.567100000000e-05 0.0 Boxfit
4.830460000000e+06 1.000000000000e+14 4.002923000000e-04 2.001461500000e-05 0.0 Boxfit
5.301424000000e+06 1.000000000000e+14 3.122421000000e-04 1.561210500000e-05 0.0 Boxfit
5.818306000000e+06 1.000000000000e+14 2.446658000000e-04 1.223329000000e-05 0.0 Boxfit
6.385584000000e+06 1.000000000000e+14 1.911893000000e-04 9.559465000000e-06 0.0 Boxfit
7.008170000000e+06 1.000000000000e+14 1.498711000000e-04 7.493555000000e-06 0.0 Boxfit
7.691458000000e+06 1.000000000000e+14 1.178057000000e-04 5.890285000000e-06 0.0 Boxfit
8.441366000000e+06 1.000000000000e+14 9.266748000000e-05 4.633374000000e-06 0.0 Boxfit
9.264389000000e+06 1.000000000000e+14 7.330779000000e-05 3.665389500000e-06 0.0 Boxfit
1.016766000000e+07 1.000000000000e+14 5.806866000000e-05 2.903433000000e-06 0.0 Boxfit
1.115899000000e+07 1.000000000000e+14 4.606654000000e-05 2.303327000000e-06 0.0 Boxfit
1.224698000000e+07 1.000000000000e+14 3.663624000000e-05 1.831812000000e-06 0.0 Boxfit
1.344104000000e+07 1.000000000000e+14 2.925043000000e-05 1.462521500000e-06 0.0 Boxfit
1.475153000000e+07 1.000000000000e+14 2.351770000000e-05 1.175885000000e-06 0.0 Boxfit
1.618978000000e+07 1.000000000000e+14 1.889346000000e-05 9.446730000000e-07 0.0 Boxfit
1.776827000000e+07 1.000000000000e+14 1.525210000000e-05 7.626050000000e-07 0.0 Boxfit
1.950065000000e+07 1.000000000000e+14 1.236328000000e-05 6.181640000000e-07 0.0 Boxfit
2.140194000000e+07 1.000000000000e+14 1.004427000000e-05 5.022135000000e-07 0.0 Boxfit
2.348860000000e+07 1.000000000000e+14 8.232579000000e-06 4.116289500000e-07 0.0 Boxfit
2.577871000000e+07 1.000000000000e+14 6.755243000000e-06 3.377621500000e-07 0.0 Boxfit
2.829210000000e+07 1.000000000000e+14 5.577256000000e-06 2.788628000000e-07 0.0 Boxfit
3.105055000000e+07 1.000000000000e+14 4.600968000000e-06 2.300484000000e-07 0.0 Boxfit
3.407794000000e+07 1.000000000000e+14 3.821502000000e-06 1.910751000000e-07 0.0 Boxfit
3.740050000000e+07 1.000000000000e+14 3.191330000000e-06 1.595665000000e-07 0.0 Boxfit
4.104700000000e+07 1.000000000000e+14 2.672166000000e-06 1.336083000000e-07 0.0 Boxfit
4.504903000000e+07 1.000000000000e+14 2.242930000000e-06 1.121465000000e-07 0.0 Boxfit
4.944126000000e+07 1.000000000000e+14 1.893404000000e-06 9.467020000000e-08 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 1.600311000000e-06 8.001555000000e-08 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 1.356797000000e-06 6.783985000000e-08 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 1.153438000000e-06 5.767190000000e-08 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 9.878081000000e-07 4.939040500000e-08 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 8.477641000000e-07 4.238820500000e-08 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 7.275041000000e-07 3.637520500000e-08 0.0 Boxfit
8.640000000000e+03 1.000000000000e+18 6.616674000000e-02 3.308337000000e-03 0.0 Boxfit
9.482389000000e+03 1.000000000000e+18 6.051239000000e-02 3.025619500000e-03 0.0 Boxfit
1.040691000000e+04 1.000000000000e+18 5.515562000000e-02 2.757781000000e-03 0.0 Boxfit
1.142157000000e+04 1.000000000000e+18 4.890001000000e-02 2.445000500000e-03 0.0 Boxfit
1.253516000000e+04 1.000000000000e+18 4.514602000000e-02 2.257301000000e-03 0.0 Boxfit
1.375732000000e+04 1.000000000000e+18 4.095703000000e-02 2.047851500000e-03 0.0 Boxfit
1.509865000000e+04 1.000000000000e+18 3.652934000000e-02 1.826467000000e-03 0.0 Boxfit
1.657074000000e+04 1.000000000000e+18 3.275870000000e-02 1.637935000000e-03 0.0 Boxfit
1.818637000000e+04 1.000000000000e+18 2.921052000000e-02 1.460526000000e-03 0.0 Boxfit
1.995952000000e+04 1.000000000000e+18 2.632723000000e-02 1.316361500000e-03 0.0 Boxfit
2.190555000000e+04 1.000000000000e+18 2.349229000000e-02 1.174614500000e-03 0.0 Boxfit
2.404131000000e+04 1.000000000000e+18 2.100836000000e-02 1.050418000000e-03 0.0 Boxfit
2.638531000000e+04 1.000000000000e+18 1.832799000000e-02 9.163995000000e-04 0.0 Boxfit
2.895785000000e+04 1.000000000000e+18 1.626127000000e-02 8.130635000000e-04 0.0 Boxfit
3.178120000000e+04 1.000000000000e+18 1.472807000000e-02 7.364035000000e-04 0.0 Boxfit
3.487983000000e+04 1.000000000000e+18 1.296298000000e-02 6.481490000000e-04 0.0 Boxfit
3.828057000000e+04 1.000000000000e+18 1.140748000000e-02 5.703740000000e-04 0.0 Boxfit
4.201288000000e+04 1.000000000000e+18 1.015306000000e-02 5.076530000000e-04 0.0 Boxfit
4.610908000000e+04 1.000000000000e+18 8.938700000000e-03 4.469350000000e-04 0.0 Boxfit
5.060466000000e+04 1.000000000000e+18 7.970025000000e-03 3.985012500000e-04 0.0 Boxfit
5.553855000000e+04 1.000000000000e+18 7.055295000000e-03 3.527647500000e-04 0.0 Boxfit
6.095349000000e+04 1.000000000000e+18 6.270905000000e-03 3.135452500000e-04 0.0 Boxfit
6.689638000000e+04 1.000000000000e+18 5.563737000000e-03 2.781868500000e-04 0.0 Boxfit
7.341870000000e+04 1.000000000000e+18 4.936944000000e-03 2.468472000000e-04 0.0 Boxfit
8.057693000000e+04 1.000000000000e+18 4.399562000000e-03 2.199781000000e-04 0.0 Boxfit
8.843308000000e+04 1.000000000000e+18 3.938508000000e-03 1.969254000000e-04 0.0 Boxfit
9.705520000000e+04 1.000000000000e+18 3.515431000000e-03 1.757715500000e-04 0.0 Boxfit
1.065180000000e+05 1.000000000000e+18 3.162166000000e-03 1.581083000000e-04 0.0 Boxfit
1.169033000000e+05 1.000000000000e+18 2.851749000000e-03 1.425874500000e-04 0.0 Boxfit
1.283013000000e+05 1.000000000000e+18 2.564664000000e-03 1.282332000000e-04 0.0 Boxfit
1.408105000000e+05 1.000000000000e+18 2.316126000000e-03 1.158063000000e-04 0.0 Boxfit
1.545393000000e+05 1.000000000000e+18 2.067875000000e-03 1.033937500000e-04 0.0 Boxfit
1.696067000000e+05 1.000000000000e+18 1.883926000000e-03 9.419630000000e-05 0.0 Boxfit
1.861432000000e+05 1.000000000000e+18 1.686675000000e-03 8.433375000000e-05 0.0 Boxfit
2.042919000000e+05 1.000000000000e+18 1.523018000000e-03 7.615090000000e-05 0.0 Boxfit
2.242101000000e+05 1.000000000000e+18 1.357037000000e-03 6.785185000000e-05 0.0 Boxfit
2.460703000000e+05 1.000000000000e+18 1.199574000000e-03 5.997870000000e-05 0.0 Boxfit
2.700618000000e+05 1.000000000000e+18 1.022745000000e-03 5.113725000000e-05 0.0 Boxfit
2.963925000000e+05 1.000000000000e+18 8.344298000000e-04 4.172149000000e-05 0.0 Boxfit
3.252905000000e+05 1.000000000000e+18 6.884372000000e-04 3.442186000000e-05 0.0 Boxfit
3.570059000000e+05 1.000000000000e+18 5.664059000000e-04 2.832029500000e-05 0.0 Boxfit
3.918135000000e+05 1.000000000000e+18 4.617284000000e-04 2.308642000000e-05 0.0 Boxfit
4.300148000000e+05 1.000000000000e+18 3.738589000000e-04 1.869294500000e-05 0.0 Boxfit
4.719408000000e+05 1.000000000000e+18 3.009322000000e-04 1.504661000000e-05 0.0 Boxfit
5.179544000000e+05 1.000000000000e+18 2.409237000000e-04 1.204618500000e-05 0.0 Boxfit
5.684543000000e+05 1.000000000000e+18 1.929538000000e-04 9.647690000000e-06 0.0 Boxfit
6.238779000000e+05 1.000000000000e+18 1.547278000000e-04 7.736390000000e-06 0.0 Boxfit
6.847052000000e+05 1.000000000000e+18 1.239090000000e-04 6.195450000000e-06 0.0 Boxfit
7.514631000000e+05 1.000000000000e+18 9.921621000000e-05 4.960810500000e-06 0.0 Boxfit
8.247299000000e+05 1.000000000000e+18 7.909511000000e-05 3.954755500000e-06 0.0 Boxfit
9.051400000000e+05 1.000000000000e+18 6.288408000000e-05 3.144204000000e-06 0.0 Boxfit
9.933900000000e+05 1.000000000000e+18 4.999657000000e-05 2.499828500000e-06 0.0 Boxfit
1.090244000000e+06 1.000000000000e+18 3.985223000000e-05 1.992611500000e-06 0.0 Boxfit
1.196542000000e+06 1.000000000000e+18 3.162304000000e-05 1.581152000000e-06 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 2.505792000000e-05 1.252896000000e-06 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 1.976591000000e-05 9.882955000000e-07 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 1.554508000000e-05 7.772540000000e-07 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 1.216980000000e-05 6.084900000000e-07 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 9.539293000000e-06 4.769646500000e-07 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 7.481920000000e-06 3.740960000000e-07 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 5.871099000000e-06 2.935549500000e-07 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 4.604752000000e-06 2.302376000000e-07 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 3.600583000000e-06 1.800291500000e-07 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 2.808341000000e-06 1.404170500000e-07 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 2.191577000000e-06 1.095788500000e-07 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 1.714715000000e-06 8.573575000000e-08 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 1.342810000000e-06 6.714050000000e-08 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 1.056930000000e-06 5.284650000000e-08 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 8.327157000000e-07 4.163578500000e-08 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 6.571704000000e-07 3.285852000000e-08 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 5.222853000000e-07 2.611426500000e-08 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 4.148192000000e-07 2.074096000000e-08 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 3.308253000000e-07 1.654126500000e-08 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 2.650985000000e-07 1.325492500000e-08 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 2.130389000000e-07 1.065194500000e-08 0.0 Boxfit
