# 0.08 1e+52 0.2 0.2 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
7.173080000000e+07 1.000000000000e+14 9.640291000000e-06 4.820145500000e-07 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 8.052080000000e-06 4.026040000000e-07 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 6.781531000000e-06 3.390765500000e-07 0.0 Boxfit
8.640000000000e+03 1.000000000000e+18 6.489883000000e-02 3.244941500000e-03 0.0 Boxfit
9.482389000000e+03 1.000000000000e+18 5.884727000000e-02 2.942363500000e-03 0.0 Boxfit
1.040691000000e+04 1.000000000000e+18 5.511697000000e-02 2.755848500000e-03 0.0 Boxfit
1.142157000000e+04 1.000000000000e+18 4.980811000000e-02 2.490405500000e-03 0.0 Boxfit
1.253516000000e+04 1.000000000000e+18 4.502550000000e-02 2.251275000000e-03 0.0 Boxfit
1.375732000000e+04 1.000000000000e+18 4.103629000000e-02 2.051814500000e-03 0.0 Boxfit
1.509865000000e+04 1.000000000000e+18 3.726153000000e-02 1.863076500000e-03 0.0 Boxfit
1.657074000000e+04 1.000000000000e+18 3.311404000000e-02 1.655702000000e-03 0.0 Boxfit
1.818637000000e+04 1.000000000000e+18 2.827598000000e-02 1.413799000000e-03 0.0 Boxfit
1.995952000000e+04 1.000000000000e+18 2.483127000000e-02 1.241563500000e-03 0.0 Boxfit
2.190555000000e+04 1.000000000000e+18 2.237345000000e-02 1.118672500000e-03 0.0 Boxfit
2.404131000000e+04 1.000000000000e+18 2.067740000000e-02 1.033870000000e-03 0.0 Boxfit
2.638531000000e+04 1.000000000000e+18 1.857004000000e-02 9.285020000000e-04 0.0 Boxfit
2.895785000000e+04 1.000000000000e+18 1.652586000000e-02 8.262930000000e-04 0.0 Boxfit
3.178120000000e+04 1.000000000000e+18 1.447216000000e-02 7.236080000000e-04 0.0 Boxfit
3.487983000000e+04 1.000000000000e+18 1.251637000000e-02 6.258185000000e-04 0.0 Boxfit
3.828057000000e+04 1.000000000000e+18 1.097918000000e-02 5.489590000000e-04 0.0 Boxfit
4.201288000000e+04 1.000000000000e+18 9.830569000000e-03 4.915284500000e-04 0.0 Boxfit
4.610908000000e+04 1.000000000000e+18 8.698965000000e-03 4.349482500000e-04 0.0 Boxfit
5.060466000000e+04 1.000000000000e+18 7.631905000000e-03 3.815952500000e-04 0.0 Boxfit
5.553855000000e+04 1.000000000000e+18 6.660654000000e-03 3.330327000000e-04 0.0 Boxfit
6.095349000000e+04 1.000000000000e+18 5.910839000000e-03 2.955419500000e-04 0.0 Boxfit
6.689638000000e+04 1.000000000000e+18 5.271976000000e-03 2.635988000000e-04 0.0 Boxfit
7.341870000000e+04 1.000000000000e+18 4.638307000000e-03 2.319153500000e-04 0.0 Boxfit
8.057693000000e+04 1.000000000000e+18 4.059980000000e-03 2.029990000000e-04 0.0 Boxfit
8.843308000000e+04 1.000000000000e+18 3.617322000000e-03 1.808661000000e-04 0.0 Boxfit
9.705520000000e+04 1.000000000000e+18 3.261220000000e-03 1.630610000000e-04 0.0 Boxfit
1.065180000000e+05 1.000000000000e+18 2.932922000000e-03 1.466461000000e-04 0.0 Boxfit
1.169033000000e+05 1.000000000000e+18 2.604923000000e-03 1.302461500000e-04 0.0 Boxfit
1.283013000000e+05 1.000000000000e+18 2.358007000000e-03 1.179003500000e-04 0.0 Boxfit
1.408105000000e+05 1.000000000000e+18 2.126948000000e-03 1.063474000000e-04 0.0 Boxfit
1.545393000000e+05 1.000000000000e+18 1.932543000000e-03 9.662715000000e-05 0.0 Boxfit
1.696067000000e+05 1.000000000000e+18 1.757218000000e-03 8.786090000000e-05 0.0 Boxfit
1.861432000000e+05 1.000000000000e+18 1.606397000000e-03 8.031985000000e-05 0.0 Boxfit
2.042919000000e+05 1.000000000000e+18 1.473820000000e-03 7.369100000000e-05 0.0 Boxfit
2.242101000000e+05 1.000000000000e+18 1.346402000000e-03 6.732010000000e-05 0.0 Boxfit
2.460703000000e+05 1.000000000000e+18 1.234851000000e-03 6.174255000000e-05 0.0 Boxfit
2.700618000000e+05 1.000000000000e+18 1.133557000000e-03 5.667785000000e-05 0.0 Boxfit
2.963925000000e+05 1.000000000000e+18 1.034015000000e-03 5.170075000000e-05 0.0 Boxfit
3.252905000000e+05 1.000000000000e+18 9.544665000000e-04 4.772332500000e-05 0.0 Boxfit
3.570059000000e+05 1.000000000000e+18 8.777374000000e-04 4.388687000000e-05 0.0 Boxfit
3.918135000000e+05 1.000000000000e+18 8.015351000000e-04 4.007675500000e-05 0.0 Boxfit
4.300148000000e+05 1.000000000000e+18 7.260375000000e-04 3.630187500000e-05 0.0 Boxfit
4.719408000000e+05 1.000000000000e+18 6.583106000000e-04 3.291553000000e-05 0.0 Boxfit
5.179544000000e+05 1.000000000000e+18 5.919559000000e-04 2.959779500000e-05 0.0 Boxfit
5.684543000000e+05 1.000000000000e+18 5.296889000000e-04 2.648444500000e-05 0.0 Boxfit
6.238779000000e+05 1.000000000000e+18 4.740467000000e-04 2.370233500000e-05 0.0 Boxfit
6.847052000000e+05 1.000000000000e+18 4.221567000000e-04 2.110783500000e-05 0.0 Boxfit
7.514631000000e+05 1.000000000000e+18 3.730792000000e-04 1.865396000000e-05 0.0 Boxfit
8.247299000000e+05 1.000000000000e+18 3.295084000000e-04 1.647542000000e-05 0.0 Boxfit
9.051400000000e+05 1.000000000000e+18 2.901218000000e-04 1.450609000000e-05 0.0 Boxfit
9.933900000000e+05 1.000000000000e+18 2.544400000000e-04 1.272200000000e-05 0.0 Boxfit
1.090244000000e+06 1.000000000000e+18 2.227050000000e-04 1.113525000000e-05 0.0 Boxfit
1.196542000000e+06 1.000000000000e+18 1.942281000000e-04 9.711405000000e-06 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 1.687311000000e-04 8.436555000000e-06 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 1.462204000000e-04 7.311020000000e-06 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 1.258619000000e-04 6.293095000000e-06 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 1.081151000000e-04 5.405755000000e-06 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 9.218408000000e-05 4.609204000000e-06 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 7.849514000000e-05 3.924757000000e-06 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 6.642077000000e-05 3.321038500000e-06 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 5.590943000000e-05 2.795471500000e-06 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 4.655862000000e-05 2.327931000000e-06 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 3.825971000000e-05 1.912985500000e-06 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 3.122007000000e-05 1.561003500000e-06 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 2.538070000000e-05 1.269035000000e-06 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 2.037397000000e-05 1.018698500000e-06 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 1.621500000000e-05 8.107500000000e-07 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 1.276961000000e-05 6.384805000000e-07 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 9.967849000000e-06 4.983924500000e-07 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 7.696745000000e-06 3.848372500000e-07 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 5.983621000000e-06 2.991810500000e-07 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 4.668170000000e-06 2.334085000000e-07 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 3.617668000000e-06 1.808834000000e-07 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 2.805715000000e-06 1.402857500000e-07 0.0 Boxfit
