# 0.64 1e+52 0.05 0.05 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
4.944126000000e+07 1.000000000000e+14 1.343943000000e-06 6.719715000000e-08 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 9.025155000000e-07 4.512577500000e-08 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 6.254079000000e-07 3.127039500000e-08 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 4.408096000000e-07 2.204048000000e-08 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 3.237815000000e-07 1.618907500000e-08 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 2.483411000000e-07 1.241705500000e-08 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 1.909406000000e-07 9.547030000000e-09 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 2.205225000000e-13 1.102612500000e-14 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 1.183782000000e-12 5.918910000000e-14 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 4.404225000000e-12 2.202112500000e-13 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 5.826929000000e-12 2.913464500000e-13 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 4.790309000000e-12 2.395154500000e-13 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 1.023717000000e-11 5.118585000000e-13 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 1.523939000000e-11 7.619695000000e-13 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 2.275307000000e-11 1.137653500000e-12 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 3.603766000000e-11 1.801883000000e-12 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 4.457071000000e-11 2.228535500000e-12 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 5.735821000000e-11 2.867910500000e-12 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 8.807757000000e-11 4.403878500000e-12 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 1.275647000000e-10 6.378235000000e-12 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 1.999231000000e-10 9.996155000000e-12 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 2.674607000000e-10 1.337303500000e-11 0.0 Boxfit
9.264389000000e+06 1.000000000000e+18 3.374086000000e-10 1.687043000000e-11 0.0 Boxfit
1.016766000000e+07 1.000000000000e+18 1.331067000000e-09 6.655335000000e-11 0.0 Boxfit
1.115899000000e+07 1.000000000000e+18 1.847633000000e-09 9.238165000000e-11 0.0 Boxfit
1.224698000000e+07 1.000000000000e+18 2.889853000000e-09 1.444926500000e-10 0.0 Boxfit
1.344104000000e+07 1.000000000000e+18 4.462903000000e-09 2.231451500000e-10 0.0 Boxfit
1.475153000000e+07 1.000000000000e+18 7.364707000000e-09 3.682353500000e-10 0.0 Boxfit
1.618978000000e+07 1.000000000000e+18 9.448351000000e-09 4.724175500000e-10 0.0 Boxfit
1.776827000000e+07 1.000000000000e+18 1.236379000000e-08 6.181895000000e-10 0.0 Boxfit
1.950065000000e+07 1.000000000000e+18 1.462865000000e-08 7.314325000000e-10 0.0 Boxfit
2.140194000000e+07 1.000000000000e+18 1.600178000000e-08 8.000890000000e-10 0.0 Boxfit
2.348860000000e+07 1.000000000000e+18 1.671967000000e-08 8.359835000000e-10 0.0 Boxfit
2.577871000000e+07 1.000000000000e+18 1.715317000000e-08 8.576585000000e-10 0.0 Boxfit
2.829210000000e+07 1.000000000000e+18 1.637532000000e-08 8.187660000000e-10 0.0 Boxfit
3.105055000000e+07 1.000000000000e+18 1.367334000000e-08 6.836670000000e-10 0.0 Boxfit
3.407794000000e+07 1.000000000000e+18 1.273180000000e-08 6.365900000000e-10 0.0 Boxfit
3.740050000000e+07 1.000000000000e+18 9.252648000000e-09 4.626324000000e-10 0.0 Boxfit
4.104700000000e+07 1.000000000000e+18 7.429958000000e-09 3.714979000000e-10 0.0 Boxfit
4.504903000000e+07 1.000000000000e+18 5.476517000000e-09 2.738258500000e-10 0.0 Boxfit
4.944126000000e+07 1.000000000000e+18 3.948413000000e-09 1.974206500000e-10 0.0 Boxfit
5.426172000000e+07 1.000000000000e+18 2.892167000000e-09 1.446083500000e-10 0.0 Boxfit
5.955217000000e+07 1.000000000000e+18 2.150154000000e-09 1.075077000000e-10 0.0 Boxfit
6.535843000000e+07 1.000000000000e+18 1.602746000000e-09 8.013730000000e-11 0.0 Boxfit
7.173080000000e+07 1.000000000000e+18 1.225104000000e-09 6.125520000000e-11 0.0 Boxfit
7.872446000000e+07 1.000000000000e+18 9.606453000000e-10 4.803226500000e-11 0.0 Boxfit
8.640000000000e+07 1.000000000000e+18 7.513271000000e-10 3.756635500000e-11 0.0 Boxfit
