# 0.0 1e+52 0.2 0.2 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
5.060466000000e+04 1.000000000000e+09 5.775187000000e+00 2.887593500000e-01 0.0 Boxfit
5.553855000000e+04 1.000000000000e+09 5.933328000000e+00 2.966664000000e-01 0.0 Boxfit
6.095349000000e+04 1.000000000000e+09 6.102104000000e+00 3.051052000000e-01 0.0 Boxfit
6.689638000000e+04 1.000000000000e+09 6.326448000000e+00 3.163224000000e-01 0.0 Boxfit
7.341870000000e+04 1.000000000000e+09 6.567132000000e+00 3.283566000000e-01 0.0 Boxfit
8.057693000000e+04 1.000000000000e+09 6.856017000000e+00 3.428008500000e-01 0.0 Boxfit
8.843308000000e+04 1.000000000000e+09 7.142352000000e+00 3.571176000000e-01 0.0 Boxfit
9.705520000000e+04 1.000000000000e+09 7.495279000000e+00 3.747639500000e-01 0.0 Boxfit
1.065180000000e+05 1.000000000000e+09 7.866222000000e+00 3.933111000000e-01 0.0 Boxfit
1.169033000000e+05 1.000000000000e+09 8.255996000000e+00 4.127998000000e-01 0.0 Boxfit
1.283013000000e+05 1.000000000000e+09 8.710976000000e+00 4.355488000000e-01 0.0 Boxfit
1.408105000000e+05 1.000000000000e+09 9.228631000000e+00 4.614315500000e-01 0.0 Boxfit
1.545393000000e+05 1.000000000000e+09 9.828251000000e+00 4.914125500000e-01 0.0 Boxfit
1.696067000000e+05 1.000000000000e+09 1.048308000000e+01 5.241540000000e-01 0.0 Boxfit
1.861432000000e+05 1.000000000000e+09 1.119297000000e+01 5.596485000000e-01 0.0 Boxfit
2.042919000000e+05 1.000000000000e+09 1.192790000000e+01 5.963950000000e-01 0.0 Boxfit
2.242101000000e+05 1.000000000000e+09 1.274819000000e+01 6.374095000000e-01 0.0 Boxfit
2.460703000000e+05 1.000000000000e+09 1.361563000000e+01 6.807815000000e-01 0.0 Boxfit
2.700618000000e+05 1.000000000000e+09 1.453484000000e+01 7.267420000000e-01 0.0 Boxfit
2.963925000000e+05 1.000000000000e+09 1.552022000000e+01 7.760110000000e-01 0.0 Boxfit
3.252905000000e+05 1.000000000000e+09 1.653884000000e+01 8.269420000000e-01 0.0 Boxfit
3.570059000000e+05 1.000000000000e+09 1.766639000000e+01 8.833195000000e-01 0.0 Boxfit
3.918135000000e+05 1.000000000000e+09 1.892801000000e+01 9.464005000000e-01 0.0 Boxfit
4.300148000000e+05 1.000000000000e+09 2.023590000000e+01 1.011795000000e+00 0.0 Boxfit
4.719408000000e+05 1.000000000000e+09 2.167223000000e+01 1.083611500000e+00 0.0 Boxfit
5.179544000000e+05 1.000000000000e+09 2.320712000000e+01 1.160356000000e+00 0.0 Boxfit
5.684543000000e+05 1.000000000000e+09 2.480888000000e+01 1.240444000000e+00 0.0 Boxfit
6.238779000000e+05 1.000000000000e+09 2.644352000000e+01 1.322176000000e+00 0.0 Boxfit
6.847052000000e+05 1.000000000000e+09 2.811865000000e+01 1.405932500000e+00 0.0 Boxfit
7.514631000000e+05 1.000000000000e+09 3.002789000000e+01 1.501394500000e+00 0.0 Boxfit
8.247299000000e+05 1.000000000000e+09 3.190528000000e+01 1.595264000000e+00 0.0 Boxfit
9.051400000000e+05 1.000000000000e+09 3.393966000000e+01 1.696983000000e+00 0.0 Boxfit
9.933900000000e+05 1.000000000000e+09 3.600598000000e+01 1.800299000000e+00 0.0 Boxfit
1.090244000000e+06 1.000000000000e+09 3.796645000000e+01 1.898322500000e+00 0.0 Boxfit
1.196542000000e+06 1.000000000000e+09 3.959160000000e+01 1.979580000000e+00 0.0 Boxfit
1.313203000000e+06 1.000000000000e+09 4.088677000000e+01 2.044338500000e+00 0.0 Boxfit
1.441239000000e+06 1.000000000000e+09 4.140692000000e+01 2.070346000000e+00 0.0 Boxfit
1.581758000000e+06 1.000000000000e+09 4.150069000000e+01 2.075034500000e+00 0.0 Boxfit
1.735977000000e+06 1.000000000000e+09 4.095612000000e+01 2.047806000000e+00 0.0 Boxfit
1.905233000000e+06 1.000000000000e+09 3.943392000000e+01 1.971696000000e+00 0.0 Boxfit
2.090991000000e+06 1.000000000000e+09 3.712062000000e+01 1.856031000000e+00 0.0 Boxfit
2.294860000000e+06 1.000000000000e+09 3.394524000000e+01 1.697262000000e+00 0.0 Boxfit
2.518606000000e+06 1.000000000000e+09 2.973174000000e+01 1.486587000000e+00 0.0 Boxfit
2.764167000000e+06 1.000000000000e+09 2.501608000000e+01 1.250804000000e+00 0.0 Boxfit
3.033670000000e+06 1.000000000000e+09 2.030984000000e+01 1.015492000000e+00 0.0 Boxfit
3.329449000000e+06 1.000000000000e+09 1.611759000000e+01 8.058795000000e-01 0.0 Boxfit
3.654066000000e+06 1.000000000000e+09 1.272231000000e+01 6.361155000000e-01 0.0 Boxfit
4.010333000000e+06 1.000000000000e+09 1.003182000000e+01 5.015910000000e-01 0.0 Boxfit
4.401335000000e+06 1.000000000000e+09 7.810445000000e+00 3.905222500000e-01 0.0 Boxfit
4.830460000000e+06 1.000000000000e+09 6.112766000000e+00 3.056383000000e-01 0.0 Boxfit
5.301424000000e+06 1.000000000000e+09 4.773386000000e+00 2.386693000000e-01 0.0 Boxfit
5.818306000000e+06 1.000000000000e+09 3.722542000000e+00 1.861271000000e-01 0.0 Boxfit
6.385584000000e+06 1.000000000000e+09 2.906945000000e+00 1.453472500000e-01 0.0 Boxfit
7.008170000000e+06 1.000000000000e+09 2.273824000000e+00 1.136912000000e-01 0.0 Boxfit
7.691458000000e+06 1.000000000000e+09 1.774649000000e+00 8.873245000000e-02 0.0 Boxfit
8.441366000000e+06 1.000000000000e+09 1.390578000000e+00 6.952890000000e-02 0.0 Boxfit
9.264389000000e+06 1.000000000000e+09 1.090175000000e+00 5.450875000000e-02 0.0 Boxfit
1.016766000000e+07 1.000000000000e+09 8.584352000000e-01 4.292176000000e-02 0.0 Boxfit
1.115899000000e+07 1.000000000000e+09 6.742077000000e-01 3.371038500000e-02 0.0 Boxfit
1.224698000000e+07 1.000000000000e+09 5.296248000000e-01 2.648124000000e-02 0.0 Boxfit
1.344104000000e+07 1.000000000000e+09 4.177339000000e-01 2.088669500000e-02 0.0 Boxfit
1.475153000000e+07 1.000000000000e+09 3.299256000000e-01 1.649628000000e-02 0.0 Boxfit
1.618978000000e+07 1.000000000000e+09 2.609244000000e-01 1.304622000000e-02 0.0 Boxfit
1.776827000000e+07 1.000000000000e+09 2.071565000000e-01 1.035782500000e-02 0.0 Boxfit
1.950065000000e+07 1.000000000000e+09 1.645798000000e-01 8.228990000000e-03 0.0 Boxfit
2.140194000000e+07 1.000000000000e+09 1.311898000000e-01 6.559490000000e-03 0.0 Boxfit
2.348860000000e+07 1.000000000000e+09 1.047066000000e-01 5.235330000000e-03 0.0 Boxfit
2.577871000000e+07 1.000000000000e+09 8.394541000000e-02 4.197270500000e-03 0.0 Boxfit
2.829210000000e+07 1.000000000000e+09 6.740959000000e-02 3.370479500000e-03 0.0 Boxfit
3.105055000000e+07 1.000000000000e+09 5.453873000000e-02 2.726936500000e-03 0.0 Boxfit
3.407794000000e+07 1.000000000000e+09 4.427409000000e-02 2.213704500000e-03 0.0 Boxfit
3.740050000000e+07 1.000000000000e+09 3.599649000000e-02 1.799824500000e-03 0.0 Boxfit
4.104700000000e+07 1.000000000000e+09 2.941871000000e-02 1.470935500000e-03 0.0 Boxfit
4.504903000000e+07 1.000000000000e+09 2.412804000000e-02 1.206402000000e-03 0.0 Boxfit
4.944126000000e+07 1.000000000000e+09 1.981290000000e-02 9.906450000000e-04 0.0 Boxfit
5.426172000000e+07 1.000000000000e+09 1.637742000000e-02 8.188710000000e-04 0.0 Boxfit
5.955217000000e+07 1.000000000000e+09 1.357170000000e-02 6.785850000000e-04 0.0 Boxfit
6.535843000000e+07 1.000000000000e+09 1.129475000000e-02 5.647375000000e-04 0.0 Boxfit
7.173080000000e+07 1.000000000000e+09 9.440794000000e-03 4.720397000000e-04 0.0 Boxfit
7.872446000000e+07 1.000000000000e+09 7.932138000000e-03 3.966069000000e-04 0.0 Boxfit
8.640000000000e+07 1.000000000000e+09 6.680836000000e-03 3.340418000000e-04 0.0 Boxfit
8.640000000000e+03 1.000000000000e+14 1.633390000000e+01 8.166950000000e-01 0.0 Boxfit
9.482389000000e+03 1.000000000000e+14 1.512844000000e+01 7.564220000000e-01 0.0 Boxfit
1.040691000000e+04 1.000000000000e+14 1.391171000000e+01 6.955855000000e-01 0.0 Boxfit
1.142157000000e+04 1.000000000000e+14 1.265224000000e+01 6.326120000000e-01 0.0 Boxfit
1.253516000000e+04 1.000000000000e+14 1.127785000000e+01 5.638925000000e-01 0.0 Boxfit
1.375732000000e+04 1.000000000000e+14 1.029647000000e+01 5.148235000000e-01 0.0 Boxfit
1.509865000000e+04 1.000000000000e+14 9.336868000000e+00 4.668434000000e-01 0.0 Boxfit
1.657074000000e+04 1.000000000000e+14 8.425021000000e+00 4.212510500000e-01 0.0 Boxfit
1.818637000000e+04 1.000000000000e+14 7.604478000000e+00 3.802239000000e-01 0.0 Boxfit
1.995952000000e+04 1.000000000000e+14 6.799276000000e+00 3.399638000000e-01 0.0 Boxfit
2.190555000000e+04 1.000000000000e+14 5.949389000000e+00 2.974694500000e-01 0.0 Boxfit
2.404131000000e+04 1.000000000000e+14 5.471817000000e+00 2.735908500000e-01 0.0 Boxfit
2.638531000000e+04 1.000000000000e+14 4.911330000000e+00 2.455665000000e-01 0.0 Boxfit
2.895785000000e+04 1.000000000000e+14 4.318268000000e+00 2.159134000000e-01 0.0 Boxfit
3.178120000000e+04 1.000000000000e+14 3.839103000000e+00 1.919551500000e-01 0.0 Boxfit
3.487983000000e+04 1.000000000000e+14 3.424253000000e+00 1.712126500000e-01 0.0 Boxfit
3.828057000000e+04 1.000000000000e+14 3.073354000000e+00 1.536677000000e-01 0.0 Boxfit
4.201288000000e+04 1.000000000000e+14 2.745655000000e+00 1.372827500000e-01 0.0 Boxfit
4.610908000000e+04 1.000000000000e+14 2.442066000000e+00 1.221033000000e-01 0.0 Boxfit
5.060466000000e+04 1.000000000000e+14 2.166670000000e+00 1.083335000000e-01 0.0 Boxfit
5.553855000000e+04 1.000000000000e+14 1.927494000000e+00 9.637470000000e-02 0.0 Boxfit
6.095349000000e+04 1.000000000000e+14 1.704853000000e+00 8.524265000000e-02 0.0 Boxfit
6.689638000000e+04 1.000000000000e+14 1.533607000000e+00 7.668035000000e-02 0.0 Boxfit
7.341870000000e+04 1.000000000000e+14 1.358890000000e+00 6.794450000000e-02 0.0 Boxfit
8.057693000000e+04 1.000000000000e+14 1.219834000000e+00 6.099170000000e-02 0.0 Boxfit
8.843308000000e+04 1.000000000000e+14 1.082034000000e+00 5.410170000000e-02 0.0 Boxfit
9.705520000000e+04 1.000000000000e+14 9.724717000000e-01 4.862358500000e-02 0.0 Boxfit
1.065180000000e+05 1.000000000000e+14 8.767592000000e-01 4.383796000000e-02 0.0 Boxfit
1.169033000000e+05 1.000000000000e+14 7.828494000000e-01 3.914247000000e-02 0.0 Boxfit
1.283013000000e+05 1.000000000000e+14 7.066715000000e-01 3.533357500000e-02 0.0 Boxfit
1.408105000000e+05 1.000000000000e+14 6.392918000000e-01 3.196459000000e-02 0.0 Boxfit
1.545393000000e+05 1.000000000000e+14 5.809514000000e-01 2.904757000000e-02 0.0 Boxfit
1.696067000000e+05 1.000000000000e+14 5.308092000000e-01 2.654046000000e-02 0.0 Boxfit
1.861432000000e+05 1.000000000000e+14 4.885143000000e-01 2.442571500000e-02 0.0 Boxfit
2.042919000000e+05 1.000000000000e+14 4.483494000000e-01 2.241747000000e-02 0.0 Boxfit
2.242101000000e+05 1.000000000000e+14 4.111918000000e-01 2.055959000000e-02 0.0 Boxfit
2.460703000000e+05 1.000000000000e+14 3.797258000000e-01 1.898629000000e-02 0.0 Boxfit
2.700618000000e+05 1.000000000000e+14 3.523979000000e-01 1.761989500000e-02 0.0 Boxfit
2.963925000000e+05 1.000000000000e+14 3.266672000000e-01 1.633336000000e-02 0.0 Boxfit
3.252905000000e+05 1.000000000000e+14 3.057793000000e-01 1.528896500000e-02 0.0 Boxfit
3.570059000000e+05 1.000000000000e+14 2.841148000000e-01 1.420574000000e-02 0.0 Boxfit
3.918135000000e+05 1.000000000000e+14 2.662111000000e-01 1.331055500000e-02 0.0 Boxfit
4.300148000000e+05 1.000000000000e+14 2.487209000000e-01 1.243604500000e-02 0.0 Boxfit
4.719408000000e+05 1.000000000000e+14 2.306317000000e-01 1.153158500000e-02 0.0 Boxfit
5.179544000000e+05 1.000000000000e+14 2.135737000000e-01 1.067868500000e-02 0.0 Boxfit
5.684543000000e+05 1.000000000000e+14 1.997594000000e-01 9.987970000000e-03 0.0 Boxfit
6.238779000000e+05 1.000000000000e+14 1.868703000000e-01 9.343515000000e-03 0.0 Boxfit
6.847052000000e+05 1.000000000000e+14 1.748938000000e-01 8.744690000000e-03 0.0 Boxfit
7.514631000000e+05 1.000000000000e+14 1.633040000000e-01 8.165200000000e-03 0.0 Boxfit
8.247299000000e+05 1.000000000000e+14 1.521608000000e-01 7.608040000000e-03 0.0 Boxfit
9.051400000000e+05 1.000000000000e+14 1.415217000000e-01 7.076085000000e-03 0.0 Boxfit
9.933900000000e+05 1.000000000000e+14 1.307499000000e-01 6.537495000000e-03 0.0 Boxfit
1.090244000000e+06 1.000000000000e+14 1.204520000000e-01 6.022600000000e-03 0.0 Boxfit
1.196542000000e+06 1.000000000000e+14 1.107765000000e-01 5.538825000000e-03 0.0 Boxfit
1.313203000000e+06 1.000000000000e+14 1.006852000000e-01 5.034260000000e-03 0.0 Boxfit
1.441239000000e+06 1.000000000000e+14 8.975274000000e-02 4.487637000000e-03 0.0 Boxfit
1.581758000000e+06 1.000000000000e+14 7.794902000000e-02 3.897451000000e-03 0.0 Boxfit
1.735977000000e+06 1.000000000000e+14 6.674693000000e-02 3.337346500000e-03 0.0 Boxfit
1.905233000000e+06 1.000000000000e+14 5.651902000000e-02 2.825951000000e-03 0.0 Boxfit
2.090991000000e+06 1.000000000000e+14 4.727977000000e-02 2.363988500000e-03 0.0 Boxfit
2.294860000000e+06 1.000000000000e+14 3.914680000000e-02 1.957340000000e-03 0.0 Boxfit
2.518606000000e+06 1.000000000000e+14 3.195139000000e-02 1.597569500000e-03 0.0 Boxfit
2.764167000000e+06 1.000000000000e+14 2.579079000000e-02 1.289539500000e-03 0.0 Boxfit
3.033670000000e+06 1.000000000000e+14 2.063911000000e-02 1.031955500000e-03 0.0 Boxfit
3.329449000000e+06 1.000000000000e+14 1.627305000000e-02 8.136525000000e-04 0.0 Boxfit
3.654066000000e+06 1.000000000000e+14 1.280083000000e-02 6.400415000000e-04 0.0 Boxfit
4.010333000000e+06 1.000000000000e+14 1.007307000000e-02 5.036535000000e-04 0.0 Boxfit
4.401335000000e+06 1.000000000000e+14 7.832012000000e-03 3.916006000000e-04 0.0 Boxfit
4.830460000000e+06 1.000000000000e+14 6.124194000000e-03 3.062097000000e-04 0.0 Boxfit
5.301424000000e+06 1.000000000000e+14 4.779487000000e-03 2.389743500000e-04 0.0 Boxfit
5.818306000000e+06 1.000000000000e+14 3.725803000000e-03 1.862901500000e-04 0.0 Boxfit
6.385584000000e+06 1.000000000000e+14 2.908701000000e-03 1.454350500000e-04 0.0 Boxfit
7.008170000000e+06 1.000000000000e+14 2.274782000000e-03 1.137391000000e-04 0.0 Boxfit
7.691458000000e+06 1.000000000000e+14 1.775176000000e-03 8.875880000000e-05 0.0 Boxfit
8.441366000000e+06 1.000000000000e+14 1.390870000000e-03 6.954350000000e-05 0.0 Boxfit
9.264389000000e+06 1.000000000000e+14 1.090337000000e-03 5.451685000000e-05 0.0 Boxfit
1.016766000000e+07 1.000000000000e+14 8.585268000000e-04 4.292634000000e-05 0.0 Boxfit
1.115899000000e+07 1.000000000000e+14 6.742595000000e-04 3.371297500000e-05 0.0 Boxfit
1.224698000000e+07 1.000000000000e+14 5.296541000000e-04 2.648270500000e-05 0.0 Boxfit
1.344104000000e+07 1.000000000000e+14 4.177506000000e-04 2.088753000000e-05 0.0 Boxfit
1.475153000000e+07 1.000000000000e+14 3.299351000000e-04 1.649675500000e-05 0.0 Boxfit
1.618978000000e+07 1.000000000000e+14 2.609298000000e-04 1.304649000000e-05 0.0 Boxfit
1.776827000000e+07 1.000000000000e+14 2.071596000000e-04 1.035798000000e-05 0.0 Boxfit
1.950065000000e+07 1.000000000000e+14 1.645816000000e-04 8.229080000000e-06 0.0 Boxfit
2.140194000000e+07 1.000000000000e+14 1.311908000000e-04 6.559540000000e-06 0.0 Boxfit
2.348860000000e+07 1.000000000000e+14 1.047072000000e-04 5.235360000000e-06 0.0 Boxfit
2.577871000000e+07 1.000000000000e+14 8.394577000000e-05 4.197288500000e-06 0.0 Boxfit
2.829210000000e+07 1.000000000000e+14 6.740981000000e-05 3.370490500000e-06 0.0 Boxfit
3.105055000000e+07 1.000000000000e+14 5.453886000000e-05 2.726943000000e-06 0.0 Boxfit
3.407794000000e+07 1.000000000000e+14 4.427417000000e-05 2.213708500000e-06 0.0 Boxfit
3.740050000000e+07 1.000000000000e+14 3.599655000000e-05 1.799827500000e-06 0.0 Boxfit
4.104700000000e+07 1.000000000000e+14 2.941882000000e-05 1.470941000000e-06 0.0 Boxfit
4.504903000000e+07 1.000000000000e+14 2.412815000000e-05 1.206407500000e-06 0.0 Boxfit
4.944126000000e+07 1.000000000000e+14 1.981305000000e-05 9.906525000000e-07 0.0 Boxfit
5.426172000000e+07 1.000000000000e+14 1.637749000000e-05 8.188745000000e-07 0.0 Boxfit
5.955217000000e+07 1.000000000000e+14 1.357180000000e-05 6.785900000000e-07 0.0 Boxfit
6.535843000000e+07 1.000000000000e+14 1.129503000000e-05 5.647515000000e-07 0.0 Boxfit
7.173080000000e+07 1.000000000000e+14 9.440907000000e-06 4.720453500000e-07 0.0 Boxfit
7.872446000000e+07 1.000000000000e+14 7.932259000000e-06 3.966129500000e-07 0.0 Boxfit
8.640000000000e+07 1.000000000000e+14 6.680940000000e-06 3.340470000000e-07 0.0 Boxfit
8.640000000000e+03 1.000000000000e+18 6.503851000000e-02 3.251925500000e-03 0.0 Boxfit
9.482389000000e+03 1.000000000000e+18 6.008926000000e-02 3.004463000000e-03 0.0 Boxfit
1.040691000000e+04 1.000000000000e+18 5.514805000000e-02 2.757402500000e-03 0.0 Boxfit
1.142157000000e+04 1.000000000000e+18 5.001047000000e-02 2.500523500000e-03 0.0 Boxfit
1.253516000000e+04 1.000000000000e+18 4.448127000000e-02 2.224063500000e-03 0.0 Boxfit
1.375732000000e+04 1.000000000000e+18 4.046868000000e-02 2.023434000000e-03 0.0 Boxfit
1.509865000000e+04 1.000000000000e+18 3.649914000000e-02 1.824957000000e-03 0.0 Boxfit
1.657074000000e+04 1.000000000000e+18 3.275722000000e-02 1.637861000000e-03 0.0 Boxfit
1.818637000000e+04 1.000000000000e+18 2.937972000000e-02 1.468986000000e-03 0.0 Boxfit
1.995952000000e+04 1.000000000000e+18 2.608268000000e-02 1.304134000000e-03 0.0 Boxfit
2.190555000000e+04 1.000000000000e+18 2.270062000000e-02 1.135031000000e-03 0.0 Boxfit
2.404131000000e+04 1.000000000000e+18 2.065704000000e-02 1.032852000000e-03 0.0 Boxfit
2.638531000000e+04 1.000000000000e+18 1.837572000000e-02 9.187860000000e-04 0.0 Boxfit
2.895785000000e+04 1.000000000000e+18 1.604751000000e-02 8.023755000000e-04 0.0 Boxfit
3.178120000000e+04 1.000000000000e+18 1.414687000000e-02 7.073435000000e-04 0.0 Boxfit
3.487983000000e+04 1.000000000000e+18 1.249294000000e-02 6.246470000000e-04 0.0 Boxfit
3.828057000000e+04 1.000000000000e+18 1.109499000000e-02 5.547495000000e-04 0.0 Boxfit
4.201288000000e+04 1.000000000000e+18 9.812726000000e-03 4.906363000000e-04 0.0 Boxfit
4.610908000000e+04 1.000000000000e+18 8.645392000000e-03 4.322696000000e-04 0.0 Boxfit
5.060466000000e+04 1.000000000000e+18 7.611571000000e-03 3.805785500000e-04 0.0 Boxfit
5.553855000000e+04 1.000000000000e+18 6.715950000000e-03 3.357975000000e-04 0.0 Boxfit
6.095349000000e+04 1.000000000000e+18 5.897907000000e-03 2.948953500000e-04 0.0 Boxfit
6.689638000000e+04 1.000000000000e+18 5.251017000000e-03 2.625508500000e-04 0.0 Boxfit
7.341870000000e+04 1.000000000000e+18 4.634897000000e-03 2.317448500000e-04 0.0 Boxfit
8.057693000000e+04 1.000000000000e+18 4.133749000000e-03 2.066874500000e-04 0.0 Boxfit
8.843308000000e+04 1.000000000000e+18 3.657773000000e-03 1.828886500000e-04 0.0 Boxfit
9.705520000000e+04 1.000000000000e+18 3.270965000000e-03 1.635482500000e-04 0.0 Boxfit
1.065180000000e+05 1.000000000000e+18 2.934960000000e-03 1.467480000000e-04 0.0 Boxfit
1.169033000000e+05 1.000000000000e+18 2.621107000000e-03 1.310553500000e-04 0.0 Boxfit
1.283013000000e+05 1.000000000000e+18 2.361852000000e-03 1.180926000000e-04 0.0 Boxfit
1.408105000000e+05 1.000000000000e+18 2.135329000000e-03 1.067664500000e-04 0.0 Boxfit
1.545393000000e+05 1.000000000000e+18 1.938119000000e-03 9.690595000000e-05 0.0 Boxfit
1.696067000000e+05 1.000000000000e+18 1.766463000000e-03 8.832315000000e-05 0.0 Boxfit
1.861432000000e+05 1.000000000000e+18 1.616465000000e-03 8.082325000000e-05 0.0 Boxfit
2.042919000000e+05 1.000000000000e+18 1.477271000000e-03 7.386355000000e-05 0.0 Boxfit
2.242101000000e+05 1.000000000000e+18 1.349948000000e-03 6.749740000000e-05 0.0 Boxfit
2.460703000000e+05 1.000000000000e+18 1.240357000000e-03 6.201785000000e-05 0.0 Boxfit
2.700618000000e+05 1.000000000000e+18 1.143083000000e-03 5.715415000000e-05 0.0 Boxfit
2.963925000000e+05 1.000000000000e+18 1.051587000000e-03 5.257935000000e-05 0.0 Boxfit
3.252905000000e+05 1.000000000000e+18 9.726858000000e-04 4.863429000000e-05 0.0 Boxfit
3.570059000000e+05 1.000000000000e+18 8.939001000000e-04 4.469500500000e-05 0.0 Boxfit
3.918135000000e+05 1.000000000000e+18 8.240859000000e-04 4.120429500000e-05 0.0 Boxfit
4.300148000000e+05 1.000000000000e+18 7.583412000000e-04 3.791706000000e-05 0.0 Boxfit
4.719408000000e+05 1.000000000000e+18 6.943831000000e-04 3.471915500000e-05 0.0 Boxfit
5.179544000000e+05 1.000000000000e+18 6.349151000000e-04 3.174575500000e-05 0.0 Boxfit
5.684543000000e+05 1.000000000000e+18 5.815514000000e-04 2.907757000000e-05 0.0 Boxfit
6.238779000000e+05 1.000000000000e+18 5.324764000000e-04 2.662382000000e-05 0.0 Boxfit
6.847052000000e+05 1.000000000000e+18 4.869470000000e-04 2.434735000000e-05 0.0 Boxfit
7.514631000000e+05 1.000000000000e+18 4.445776000000e-04 2.222888000000e-05 0.0 Boxfit
8.247299000000e+05 1.000000000000e+18 4.050334000000e-04 2.025167000000e-05 0.0 Boxfit
9.051400000000e+05 1.000000000000e+18 3.671389000000e-04 1.835694500000e-05 0.0 Boxfit
9.933900000000e+05 1.000000000000e+18 3.306382000000e-04 1.653191000000e-05 0.0 Boxfit
1.090244000000e+06 1.000000000000e+18 2.969854000000e-04 1.484927000000e-05 0.0 Boxfit
1.196542000000e+06 1.000000000000e+18 2.657589000000e-04 1.328794500000e-05 0.0 Boxfit
1.313203000000e+06 1.000000000000e+18 2.350890000000e-04 1.175445000000e-05 0.0 Boxfit
1.441239000000e+06 1.000000000000e+18 2.033919000000e-04 1.016959500000e-05 0.0 Boxfit
1.581758000000e+06 1.000000000000e+18 1.709818000000e-04 8.549090000000e-06 0.0 Boxfit
1.735977000000e+06 1.000000000000e+18 1.416115000000e-04 7.080575000000e-06 0.0 Boxfit
1.905233000000e+06 1.000000000000e+18 1.158816000000e-04 5.794080000000e-06 0.0 Boxfit
2.090991000000e+06 1.000000000000e+18 9.386082000000e-05 4.693041000000e-06 0.0 Boxfit
2.294860000000e+06 1.000000000000e+18 7.526353000000e-05 3.763176500000e-06 0.0 Boxfit
2.518606000000e+06 1.000000000000e+18 5.971576000000e-05 2.985788000000e-06 0.0 Boxfit
2.764167000000e+06 1.000000000000e+18 4.682105000000e-05 2.341052500000e-06 0.0 Boxfit
3.033670000000e+06 1.000000000000e+18 3.665051000000e-05 1.832525500000e-06 0.0 Boxfit
3.329449000000e+06 1.000000000000e+18 2.824882000000e-05 1.412441000000e-06 0.0 Boxfit
3.654066000000e+06 1.000000000000e+18 2.180615000000e-05 1.090307500000e-06 0.0 Boxfit
4.010333000000e+06 1.000000000000e+18 1.689941000000e-05 8.449705000000e-07 0.0 Boxfit
4.401335000000e+06 1.000000000000e+18 1.300969000000e-05 6.504845000000e-07 0.0 Boxfit
4.830460000000e+06 1.000000000000e+18 1.009420000000e-05 5.047100000000e-07 0.0 Boxfit
5.301424000000e+06 1.000000000000e+18 7.831401000000e-06 3.915700500000e-07 0.0 Boxfit
5.818306000000e+06 1.000000000000e+18 6.100759000000e-06 3.050379500000e-07 0.0 Boxfit
6.385584000000e+06 1.000000000000e+18 4.767737000000e-06 2.383868500000e-07 0.0 Boxfit
7.008170000000e+06 1.000000000000e+18 3.740294000000e-06 1.870147000000e-07 0.0 Boxfit
7.691458000000e+06 1.000000000000e+18 2.938395000000e-06 1.469197500000e-07 0.0 Boxfit
8.441366000000e+06 1.000000000000e+18 2.321270000000e-06 1.160635000000e-07 0.0 Boxfit
