# 0.64 1e+52 0.1 0.1 0.0 0.0 0.0 0.0 0.001 2.2 0.1 0.01 1.0 3.09e+26 0.0228
# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
1.016766000000e+07 1.000000000000e+18 8.000162000000e-09 4.000081000000e-10 0.0 Boxfit
1.115899000000e+07 1.000000000000e+18 1.318715000000e-08 6.593575000000e-10 0.0 Boxfit
1.224698000000e+07 1.000000000000e+18 1.833922000000e-08 9.169610000000e-10 0.0 Boxfit
1.344104000000e+07 1.000000000000e+18 2.718603000000e-08 1.359301500000e-09 0.0 Boxfit
1.475153000000e+07 1.000000000000e+18 3.449830000000e-08 1.724915000000e-09 0.0 Boxfit
1.618978000000e+07 1.000000000000e+18 4.433954000000e-08 2.216977000000e-09 0.0 Boxfit
1.776827000000e+07 1.000000000000e+18 5.294997000000e-08 2.647498500000e-09 0.0 Boxfit
1.950065000000e+07 1.000000000000e+18 5.841362000000e-08 2.920681000000e-09 0.0 Boxfit
2.140194000000e+07 1.000000000000e+18 6.296239000000e-08 3.148119500000e-09 0.0 Boxfit
2.348860000000e+07 1.000000000000e+18 6.403296000000e-08 3.201648000000e-09 0.0 Boxfit
2.577871000000e+07 1.000000000000e+18 6.410293000000e-08 3.205146500000e-09 0.0 Boxfit
2.829210000000e+07 1.000000000000e+18 6.470980000000e-08 3.235490000000e-09 0.0 Boxfit
3.105055000000e+07 1.000000000000e+18 6.187716000000e-08 3.093858000000e-09 0.0 Boxfit
3.407794000000e+07 1.000000000000e+18 5.694905000000e-08 2.847452500000e-09 0.0 Boxfit
3.740050000000e+07 1.000000000000e+18 5.227712000000e-08 2.613856000000e-09 0.0 Boxfit
4.104700000000e+07 1.000000000000e+18 4.492311000000e-08 2.246155500000e-09 0.0 Boxfit
4.504903000000e+07 1.000000000000e+18 3.837767000000e-08 1.918883500000e-09 0.0 Boxfit
4.944126000000e+07 1.000000000000e+18 3.169231000000e-08 1.584615500000e-09 0.0 Boxfit
5.426172000000e+07 1.000000000000e+18 2.487367000000e-08 1.243683500000e-09 0.0 Boxfit
5.955217000000e+07 1.000000000000e+18 1.950025000000e-08 9.750125000000e-10 0.0 Boxfit
6.535843000000e+07 1.000000000000e+18 1.517026000000e-08 7.585130000000e-10 0.0 Boxfit
7.173080000000e+07 1.000000000000e+18 1.167527000000e-08 5.837635000000e-10 0.0 Boxfit
7.872446000000e+07 1.000000000000e+18 9.042064000000e-09 4.521032000000e-10 0.0 Boxfit
8.640000000000e+07 1.000000000000e+18 7.099521000000e-09 3.549760500000e-10 0.0 Boxfit
